col_0,col_1,N,(%)
,01: Devendra Fadnavis (BJP),272,18.9
,02: Uddhav Thackeray (SS),52,3.6
,03: Ashok Chavan (Cong),74,5.2
,04: Prithviraj Chavan (Cong),12,.8
,05: Sharad Pawar (NCP),26,1.8
,06: Ajit Pawar (NCP),72,5.0
