col_0,col_1,N,(%)
,1: Fully succeeded,61,6.8
,2: Somewhat succeeded,295,32.8
,3: Somewhat failed,79,8.7
,4: Fully failed,178,19.8
,7: Can't say,209,23.2
,8: No response,78,8.7
,Total,900,100.0
