col_0,col_1,N,(%)
,1: Daily,2417,10.0
,2: Weekly,2307,9.5
,3: On festivals,3221,13.3
,4: Rarely,6825,28.2
,5: Never,8772,36.2
,8: No response,691,2.9
,Total,24235,100.0
