col_0,col_1,N,(%)
,1: Fully support,882,32.6
,2: Somewhat support,538,19.9
,3: Somewhat oppose,297,11.0
,4: Fully oppose,539,19.9
,7: Can't say,331,12.2
,8: No response,118,4.4
,Total,2705,100.0
