col_0,col_1,N,(%)
,001: INC,176,38.9
,002: BJP,10,2.1
,005: CPI,2,.4
,006: NCP,2,.5
,061: NPP,90,20.0
,064: UDP,42,9.2
,066: GNC,3,.7
,995: Did not vote,1,.2
,996: Can't say,111,24.4
,997: Any other party,5,1.1
,998: No response,12,2.5
,Total,453,100.0
