col_0,col_1,N,(%)
,1: A lot,493,41.0
,2: Somewhat,332,27.7
,3: Very little,142,11.8
,4: Don’t like at all,145,12.0
,7: Can't say,65,5.4
,8: No response,25,2.0
,Total,1201,100.0
