col_0,col_1,N,(%)
,1: A lot,18,4.3
,2: Somewhat,108,26.4
,3: Very little,107,26.2
,4: Don’t like at all,51,12.6
,7: Can't say,85,20.8
,8: No response,40,9.7
,Total,409,100.0
