col_0,col_1,N,(%)
,10: Misa Bharti (RJD),1,.1
,11: Upendra Kushwaha (RLSP),1,.1
,13: Giriraj Singh (BJP),3,.2
,25: Other BJP leaders,4,.4
,27: Other LJP leaders,2,.2
,28: Other Congress leaders,2,.1
,95: Other leaders,22,1.8
,97: Can’t say,89,7.4
,98: No response,27,2.3
,Total,1201,100.0
