col_0,col_1,N,(%)
,001: INC,25,7.1
,002: BJP,9,2.5
,008: JD-U,1,.2
,060: NPF,91,25.3
,061: NPP,45,12.5
,120: NDPP,115,32.1
,900: Independent,12,3.4
,996: Can't say,26,7.2
,998: No response,34,9.6
,Total,358,100.0
