col_0,col_1,N,(%)
,1: A lot,66,10.8
,2: Somewhat,143,23.3
,3: Very little,91,14.8
,4: Don’t like at all,262,42.7
,7: Can't say,29,4.8
,8: No response,23,3.8
,Total,615,100.0
