col_0,col_1,N,(%)
,1: A lot,168,10.5
,2: Somewhat,560,34.8
,3: Very little,288,17.9
,4: Don’t like at all,330,20.5
,7: Can't say,108,6.7
,8: No response,155,9.6
,Total,1610,100.0
