col_0,col_1,N,(%)
,001: INC,100,14.6
,002: BJP,232,34.0
,003: BSP,6,.9
,010: RJD,1,.1
,012: AAP,235,34.3
,996: Can't say,77,11.3
,998: No response,32,4.7
,Total,683,100.0
