col_0,col_1,N,(%)
,1: A lot,596,37.0
,2: Somewhat,349,21.7
,3: Very little,192,11.9
,4: Don’t like at all,248,15.4
,7: Can't say,92,5.7
,8: No response,132,8.2
,Total,1610,100.0
