col_0,col_1,N,(%)
,1: A lot,9,1.1
,2: Somewhat,108,13.5
,3: Very little,192,24.0
,4: Don’t like at all,369,46.1
,7: Can't say,74,9.2
,8: No response,48,6.0
,Total,800,100.0
