col_0,col_1,N,(%)
,1: Good,218,13.1
,2: Bad,840,50.4
,3: Doesn’t make a difference,198,11.9
,4: BJP isn’t rising,106,6.4
,7: Can't say,167,10.0
,8: No response,138,8.3
,Total,1667,100.0
