col_0,col_1,N,(%)
,1: Improved a lot,148,19.1
,2: Improved somewhat,357,46.1
,3: Worsened somewhat,90,11.6
,4: Worsened a lot,75,9.7
,7: Can't say,86,11.0
,8: No response,19,2.4
