col_0,col_1,N,(%)
,1: Very important,301,48.9
,2: Somewhat important,51,8.3
,3: Not much important,51,8.3
,4: Not at all important,101,16.4
,8: No response,52,8.4
,9: N.A.,60,9.7
,Total,615,100.0
