col_0,col_1,N,(%)
,1: Many times a day,1128,4.7
,2: Once or twice a day,912,3.8
,3: Some days a week,568,2.3
,4: Some days a month,379,1.6
,5: Very rarely,540,2.2
,6: Never,8275,34.1
,7: No account,10789,44.5
,8: No response,1643,6.8
,Total,24235,100.0
