col_0,col_1,N,(%)
,1: A lot,222,15.4
,2: Somewhat,475,33.0
,3: Very little,291,20.2
,4: Don’t like at all,277,19.3
,7: Can't say,103,7.2
,8: No response,70,4.9
,Total,1439,100.0
