col_0,col_1,N,(%)
,1: A lot,403,53.3
,2: Somewhat,134,17.7
,3: Very little,68,8.9
,4: Don’t like at all,81,10.8
,7: Can't say,47,6.3
,8: No response,23,3.0
,Total,757,100.0
