col_0,col_1,N,(%)
,1: A lot,56,7.4
,2: Somewhat,214,28.3
,3: Very little,168,22.1
,4: Don’t like at all,181,23.9
,7: Can't say,88,11.6
,8: No response,50,6.6
,Total,757,100.0
