col_0,col_1,N,(%)
,1: A lot,383,49.4
,2: Somewhat,166,21.4
,3: Very little,77,9.9
,4: Don’t like at all,115,14.9
,7: Can't say,26,3.3
,8: No response,9,1.1
,Total,776,100.0
