col_0,col_1,N,(%)
,001: INC,135,30.6
,002: BJP,255,57.6
,003: BSP,2,.5
,004: CPI(M),0,.1
,996: Can't say,22,4.9
,998: No response,28,6.3
,Total,443,100.0
