col_0,col_1,N,(%)
,01: Neiphiu Rio (NDPP),88,24.4
,02: T. R. Zeliang (NPF),54,15.1
,03: K Therie (Congress),0,.0
,05: Ato Yepthomi (NPP),1,.2
,06: Shurhozelie Liezietsu (NPF),6,1.7
