col_0,col_1,N,(%)
,1: Very important,1347,77.7
,2: Somewhat important,259,14.9
,3: Not much important,48,2.7
,4: Not at all important,40,2.3
,7: Can't say,8,.4
,8 8: No response,32,1.8
,Total,1732,100.0
