state,constituency,constituency_id,state_key,constituency_key,winner_2019,winner_2024,winner_party_2019,winner_party_2024,bjp_vote_share_2019,bjp_vote_share_2024,inc_vote_share_2019,inc_vote_share_2024,bjp_swing_2019_2024,inc_swing_2019_2024,winner_changed,margin_2019,margin_2024,margin_change,turnout_2019,turnout_2024,turnout_change,fertility_rate_nfhs5,electricity_pct_nfhs5,improved_sanitation_pct_nfhs5,lpg_pct_nfhs5,mobile_phone_pct_nfhs5,bank_account_pct_nfhs5,women_secondary_edu_pct_nfhs5,female_literacy_pct_nfhs5,male_literacy_pct_nfhs5,wealth_index_mean_nfhs5,urban_pct_nfhs5,fertility_rate_change,electricity_pct_change,improved_sanitation_pct_change,lpg_pct_change,mobile_phone_pct_change,bank_account_pct_change,women_secondary_edu_pct_change,female_literacy_pct_change,male_literacy_pct_change,wealth_index_mean_change,urban_pct_change,nfhs5_coverage_share,change_coverage_share,change_quality_flag,districts_used,districts_missing,manual_demographic_fields_count,manual_demographic_source_count,demographic_source_type
Haryana,SONIPAT,HARYANA__SONIPAT,HARYANA,SONIPAT,RAMESH CHANDER KAUSHIK,SATPAL BRAHAMCHARI,BJP,INC,52.02721126980023,46.876534773974505,37.431431778825214,48.81755674659947,-5.150676495825728,11.386124967774258,True,14.59577949097502,1.9410219726249665,-12.654757518350053,36.89940606965543,30.88,-6.019406069655428,,98.87408138000612,46.3002994591382,39.96937790137173,6.748223302436747,70.697461617814,,,,6844.061502138698,45.71731910759398,,5.5410660609171885,5.489903730253118,8.283902672798895,-2.149650887297108,,,,,,-0.7910831627936972,1.0,1.0,medium,SONIPAT→Sonipat; JIND→Jind (NFHS-4 proxy),,0,0,generated
Himachal Pradesh,HAMIRPUR,HIMACHAL_PRADESH__HAMIRPUR,HIMACHAL PRADESH,HAMIRPUR,ANURAG SINGH THAKUR,ANURAG SINGH THAKUR,BJP,BJP,69.04491967252076,57.96710090970463,28.633699615176507,40.55437841306338,-11.077818762816136,11.920678797886875,False,40.41122005734425,17.412722496641244,-22.998497560703008,50.114331310482726,41.69,-8.424331310482728,,86.25597536944109,47.63814791142929,7.919876001594063,6.838835021284367,18.2452264768246,,,,-38218.89810150821,8.736190789812728,,-9.338140708213402,18.740753891998615,-26.78085626580476,-10.998352332787306,,,,,,-3.620920452325766,1.0001,1.0001,low,SHIMLA→Shimla; HAMIRPUR→Hamirpur; SIRMOUR→Sirmaur; SOLAN→Solan; UNA→Una; BILASPUR→Bilaspur; KANGRA→Kangra; CHAMBA→Chamba; MANDI→Mandi,,0,0,generated
Himachal Pradesh,KANGRA,HIMACHAL_PRADESH__KANGRA,HIMACHAL PRADESH,KANGRA,Kishan Kapoor,DR RAJEEV BHARDWAJ,BJP,BJP,72.01846296235608,61.02927277146175,24.58765686616239,36.73543787637385,-10.989190190894334,12.14778101021146,False,47.43080609619369,24.293834895087898,-23.13697120110579,50.809128601634654,41.52,-9.289128601634651,,67.64064773986141,87.5,7.710971609792123,15.421943219584248,35.28129547972283,,,,-50149.19800269349,15.421943219584248,,-30.80791706252191,66.43403288039184,-17.60231657474369,5.445741090031941,,,,,,10.07613632550525,1.0,1.0,low,KANGRA→Kangra; CHAMBA→Chamba,,0,0,generated
Himachal Pradesh,MANDI,HIMACHAL_PRADESH__MANDI,HIMACHAL PRADESH,MANDI,RAM SWAROOP SHARMA,KANGNA RANAUT,BJP,BJP,68.74962156259328,52.86638249278901,25.67850507398252,45.5072306829033,-15.883239069804269,19.828725608920777,False,43.071116488610755,7.359151809885709,-35.711964678725046,50.50395563816953,38.99,-11.513955638169527,,61.39246600066599,48.88008181785685,1.633787493027443,0.0,11.256219337751796,,,,-71472.71823555593,6.095606410093927,,-37.65223305924374,26.01503786495869,-21.93542681055809,-11.945804406179338,,,,,,-2.2009617833128523,1.0,1.0,low,MANDI→Mandi; KULLU→Kullu; CHAMBA→Chamba; LAHAUL & SPITI→Lahul and Spiti; SHIMLA→Shimla,,0,0,generated
Himachal Pradesh,SHIMLA,HIMACHAL_PRADESH__SHIMLA,HIMACHAL PRADESH,SHIMLA,SURESH KUMAR KASHYAP,Suresh Kumar Kashyap,BJP,BJP,66.35041106296252,53.5842014918064,30.501955435980676,44.155923151866304,-12.766209571156123,13.653967715885628,False,35.848455626981846,9.428278339940093,-26.420177287041753,48.14464472215935,38.37,-9.774644722159351,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Jammu and Kashmir,ANANTNAG-RAJOURI,JAMMU_AND_KASHMIR__ANANTNAG-RAJOURI,JAMMU & KASHMIR,ANANTNAG RAJOURI,HASNAIN MASOODI,MIAN ALTAF AHMAD,JKN,JKN,8.186811427107353,0.0,26.82551883166795,0.0,-8.186811427107353,-26.82551883166795,False,,27.46134085921329,,,28.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Jammu and Kashmir,BARAMULLA,JAMMU_AND_KASHMIR__BARAMULLA,JAMMU & KASHMIR,BARAMULLA,MOHAMMAD AKBAR LONE,ABDUL RASHID SHEIKH,JKN,IND,1.7328504006146417,0.0,7.580287564482494,0.0,-1.7328504006146417,-7.580287564482494,True,,19.744849598607217,,10.125381525007247,27.08,16.95461847499275,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Jammu and Kashmir,JAMMU,JAMMU_AND_KASHMIR__JAMMU,JAMMU & KASHMIR,JAMMU,Jugal Kishore,JUGAL KISHORE,BJP,BJP,58.024675495927426,52.80300051605927,37.54347289516126,42.39749465510039,-5.221674979868155,4.85402175993913,False,,10.405505860958884,,41.91203838026827,37.81,-4.102038380268269,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Jammu and Kashmir,SRINAGAR,JAMMU_AND_KASHMIR__SRINAGAR,JAMMU & KASHMIR,SRINAGAR,Farooq Abdullah,AGA SYED RUHULLAH MEHDI,JKN,JKN,2.4786974394108077,0.0,,,-2.4786974394108077,,False,,27.903477568042277,,8.245338004790407,20.41,12.164661995209594,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Jammu and Kashmir,UDHAMPUR,JAMMU_AND_KASHMIR__UDHAMPUR,JAMMU & KASHMIR,UDHAMPUR,DR. JITENDRA SINGH,DR JITENDRA SINGH,BJP,BJP,61.37589047921276,51.27612062920267,31.10345277568525,40.10884175385889,-10.099769850010084,9.005388978173642,False,,11.167278875343785,,42.96500922995155,34.8,-8.16500922995155,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Jharkhand,Chatra,JHARKHAND__CHATRA,JHARKHAND,CHATRA,SUNIL KUMAR SINGH,KALI CHARAN SINGH,BJP,BJP,57.03163390165854,52.88715469066562,16.22205398423435,32.54815759848525,-4.14447921099292,16.326103614250897,False,40.80957991742419,20.33899709218037,-20.470582825243817,37.052366725651794,33.94,-3.112366725651796,,100.0,84.33960057622488,17.169800288112437,0.0,17.169800288112437,,,,-2275.420264085351,34.339600576224875,,,,,,,,,,,,1.0,1.0,low,CHATRA→Chatra; PALAMAU→Palamu,,0,0,generated
Jharkhand,Dhanbad,JHARKHAND__DHANBAD,JHARKHAND,DHANBAD,PASHUPATI NATH SINGH,DULU MAHATO,BJP,BJP,66.02991498359297,55.26387475691645,27.22185283245678,32.043890541152805,-10.766040226676523,4.822037708696026,False,38.8080621511362,23.219984215763645,-15.588077935372551,39.91220833007661,34.46,-5.452208330076608,,56.148488542732295,56.148488542732295,52.29697708546458,4.222732814098437,8.074244271366146,,,,-37070.201829633,8.445465628196875,,,,,,,,,,,,1.0,1.0,low,DHANBAD→Dhanbad; BOKARO→Bokaro,,0,0,generated
Jharkhand,Dumka,JHARKHAND__DUMKA,JHARKHAND,DUMKA,SUNIL SOREN,NALIN SOREN,BJP,JMM,47.26492444208786,44.32301466390571,,,-2.9419097781821506,,True,4.6385462314614045,1.902406150665641,-2.7361400807957637,34.705454201923345,34.38,-0.3254542019233426,,100.0,100.0,52.29879939443496,0.0,0.0,,,,1556.5247690676078,52.29879939443496,,,,,,,,,,,,0.2,0.2,low,DEOGHAR→Deoghar,DUMKA,0,0,generated
Jharkhand,Giridih,JHARKHAND__GIRIDIH,JHARKHAND,GIRIDIH,Chandra Prakash Choudhary,CHANDRA PRAKASH CHOUDHARY,AJSUP,AJSUP,,,,,,,False,22.43589859411447,6.394520067076048,-16.04137852703842,39.30349766856451,24.17,-15.133497668564509,,76.91414757122048,76.91414757122048,70.49496180910764,22.93828822535241,29.35747398746526,,,,14253.090748427434,31.508709178473108,,,,,,,,,,,,0.9999,0.9999,low,BOKARO→Bokaro; DHANBAD→Dhanbad; GIRIDIH→Giridih,,0,0,generated
Jharkhand,Godda,JHARKHAND__GODDA,JHARKHAND,GODDA,Nishikant Dubey,NISHIKANT DUBEY,BJP,BJP,53.39956249225316,49.57359584152241,0.0,42.29189731970442,-3.8259666507307486,42.29189731970442,False,15.428931791001268,7.281698521817994,-8.147233269183275,37.140181014768466,34.14,-3.000181014768465,,100.0,100.0,52.29879939443496,0.0,0.0,,,,1556.5247690676078,52.29879939443496,,,,,,,,,,,,0.3333,0.3333,low,DEOGHAR→Deoghar,GODDA; DUMKA,0,0,generated
Jharkhand,Hazaribagh,JHARKHAND__HAZARIBAGH,JHARKHAND,HAZARIBAGH,JAYANT SINHA,MANISH JAISWAL,BJP,BJP,67.42329977269551,51.7616890454167,23.058868806369336,29.88351874446,-15.661610727278813,6.824649938090666,False,44.36443096632618,21.8781703009567,-22.48626066536948,43.70694437364502,33.69,-10.016944373645025,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,medium,,HAZARIBAGH,0,0,election_only
Jharkhand,Jamshedpur,JHARKHAND__JAMSHEDPUR,JHARKHAND,JAMSHEDPUR,Bidyut Baran Mahato,BIDYUT BARAN MAHATO,BJP,BJP,59.39665765329577,56.837626572346124,,,-2.5590310809496444,,False,26.401252899339823,20.333132701277137,-6.068120198062687,39.901390200900735,38.8,-1.101390200900738,,95.0,88.04857186677837,67.19428746711343,6.951428133221648,14.572857800167531,,,,31369.66055674191,55.24285933389178,,,,,,,,,,,,0.909,0.909,low,(EAST) SINGHBHUM→Purbi Singhbhum; (WEST) SINGHBHUM→Pashchimi Singhbhum; DHANBAD→Dhanbad,DUMKA,0,0,generated
Jharkhand,Khunti,JHARKHAND__KHUNTI,JHARKHAND,KHUNTI,ARJUN MUNDA,KALI CHARAN MUNDA,BJP,INC,45.96931438518844,38.644064901428656,45.79571516272074,54.623340685526145,-7.325249483759784,8.827625522805405,True,0.1735992224677005,15.979275784097489,15.805676561629788,31.815868771327654,38.49,6.674131228672348,,100.0,86.26415976951004,73.73584023048996,13.735840230489954,53.73584023048995,,,,49830.701907283095,74.94336092195982,,,,,,,,,,,,0.5,0.5,low,RANCHI→Ranchi; (WEST) SINGHBHUM→Pashchimi Singhbhum,GUMLA; DUMKA,0,0,generated
Jharkhand,Kodarma,JHARKHAND__KODARMA,JHARKHAND,KODARMA,ANNPURNA DEVI,ANNPURNA DEVI,BJP,BJP,62.2563435220468,57.7867009644049,,,-4.469642557641897,,False,37.667181186913055,27.51999322609937,-10.147187960813683,41.50849583132363,35.86,-5.648495831323629,,100.0,100.0,90.45861514165144,38.15981574721648,38.15981574721648,,,,70496.32602790584,52.29879939443496,,,,,,,,,,,,0.8333999999999999,0.8333999999999999,low,GIRIDIH→Giridih; KODARMA→Kodarma,HAZARIBAGH,0,0,generated
Jharkhand,Lohardaga,JHARKHAND__LOHARDAGA,JHARKHAND,LOHARDAGA,SUDARSHAN BHAGAT,SUKHDEO BHAGAT,BJP,INC,45.452265916457705,35.559002197234065,44.184698183597334,49.94576709318858,-9.89326371922364,5.761068909591245,True,1.2675677328603712,14.386764895954514,13.119197163094142,30.10606941989134,33.35,3.2439305801086604,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Jharkhand,Palamu,JHARKHAND__PALAMU,JHARKHAND,PALAMU,VISHNU DAYAL RAM,VISHNU DAYAL RAM,BJP,BJP,62.46421772486313,55.392316884992,,,-7.071900839871134,,False,,20.76645637064638,,,34.27,,,100.0,63.219613246503414,40.32540154233429,0.0,40.32540154233429,,,,30322.843693022147,63.219613246503414,,,,,,,,,,,,1.0,1.0,low,PALAMAU→Palamu; GARHWA→Garhwa,,0,0,generated
Jharkhand,Rajmahal,JHARKHAND__RAJMAHAL,JHARKHAND,RAJMAHAL,VIJAY KUMAR HANSDAK,VIJAY KUMAR HANSDAK,JMM,JMM,39.00465514953845,35.71576910795741,,,-3.288886041581044,,False,9.46827062674138,14.632804952025404,5.164534325284025,34.91593992447932,35.96,1.044060075520683,,100.0,100.0,70.0,30.0,60.0,,,,53276.399999999994,100.0,,,,,,,,,,,,1.0,1.0,low,SAHEBGANJ→Sahibganj; PAKAUR→Pakur,,0,0,generated
Jharkhand,Ranchi,JHARKHAND__RANCHI,JHARKHAND,RANCHI,SANJAY SETH,SANJAY SETH,BJP,BJP,57.210715459873704,45.91385023011077,34.31217740982051,37.589939362375944,-11.296865229762936,3.277761952555437,False,22.898538050053197,8.323910867734824,-14.574627182318372,36.87500619794056,30.18,-6.6950061979405575,,100.0,86.26415976951004,73.73584023048996,13.735840230489954,53.73584023048995,,,,49830.701907283095,74.94336092195982,,,,,,,,,,,,1.0,1.0,low,RANCHI→Ranchi; (WEST) SINGHBHUM→Pashchimi Singhbhum,,0,0,generated
Jharkhand,Singhbhum,JHARKHAND__SINGHBHUM,JHARKHAND,SINGHBHUM,GEETA KORA,JOBA MAJHI,INC,JMM,40.90164204751577,34.91098127525191,49.10733070329763,0.0,-5.990660772263858,-49.10733070329763,True,8.205688655781856,16.71322959476855,8.507540938986693,34.0034033720314,35.89,1.8865966279686008,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Karnataka,Bagalkot,KARNATAKA__BAGALKOT,KARNATAKA,BAGALKOT,Gaddigoudar Parvatagouda Chandanagouda,GADDIGOUDAR. PARVATAGOUDA. CHANDANAGOUDA.,BJP,BJP,55.17440040909404,50.93039335560176,41.21248899024002,45.739058760846746,-4.2440070534922825,4.526569770606727,False,13.961911418854022,5.191334594755013,-8.77057682409901,39.00434856602954,37.07,-1.9343485660295416,,6.25,100.0,0.0,0.0,87.5,,,,-82279.5,0.0,,-84.30378421806853,77.35155992334074,-3.2333508605618815,-1.940344736262083,,,,,,0.0,1.0,1.0,low,BAGALKOT→Bagalkot; GADAG→Gadag,,0,0,generated
Karnataka,Bangalore North,KARNATAKA__BANGALORE_NORTH,KARNATAKA,BANGALORE NORTH,D.V. Sadananda Gowda,SHOBHA KARANDLAJE,BJP,BJP,52.8708994593638,56.26514975144137,43.411336880289895,41.4591350433437,3.3942502920775723,-1.9522018369461944,False,9.459562579073904,14.80601470809767,5.346452129023767,28.937439677108017,30.67,1.7325603228919846,,50.0,100.0,0.0,0.0,50.0,,,,-71162.0,0.0,,-42.00434583902483,40.744337045156655,-40.06880911789352,-19.223069162156932,,,,,,-49.741457060259,1.0,1.0,low,BANGALORE→Bangalore,,0,0,generated
Karnataka,Bangalore Rural,KARNATAKA__BANGALORE_RURAL,KARNATAKA,BANGALORE RURAL,D.K. SURESH,DR C N MANJUNATH,INC,BJP,41.39500069671115,56.2114881690405,54.14974727265328,42.164008043593775,14.81648747232935,-11.985739229059504,True,12.754746575942129,14.047480125446723,1.2927335495045948,35.16607686695832,38.5,3.3339231330416794,,31.25,45.055760118803946,0.0,0.0,31.25,,,,-72143.63214516683,4.9442398811960535,,-56.032308574322656,-3.843878818898318,-31.670269740617364,-15.328625762263236,,,,,,-36.72101690391001,1.0,1.0,low,BANGALORE RURAL→Bangalore Rural; BANGALORE→Bangalore; TUMKUR→Tumkur,,0,0,generated
Karnataka,Bangalore South,KARNATAKA__BANGALORE_SOUTH,KARNATAKA,BANGALORE SOUTH,TEJASVI SURYA,TEJASVI SURYA,BJP,BJP,62.198956491887614,60.09803560594297,34.332359269022646,37.9197209411034,-2.100920885944646,3.5873616720807533,False,27.866597222864968,22.17831466483957,-5.688282558025399,33.36640353438902,32.06,-1.3064035343890197,,50.0,100.0,0.0,0.0,50.0,,,,-71162.0,0.0,,-42.00434583902483,40.744337045156655,-40.06880911789352,-19.223069162156932,,,,,,-49.741457060259,1.0,1.0,low,BANGALORE→Bangalore,,0,0,generated
Karnataka,Bangalore central,KARNATAKA__BANGALORE_CENTRAL,KARNATAKA,BANGALORE CENTRAL,P. C. Mohan,P C MOHAN,BJP,BJP,50.35381554483084,50.05013254741704,44.42615228100773,47.56576098928227,-0.3036829974137944,3.1396087082745368,False,5.927663263823106,2.484371558134775,-3.443291705688331,27.342541353772216,27.07,-0.2725413537722154,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Karnataka,Belgaum,KARNATAKA__BELGAUM,KARNATAKA,BELGAUM,ANGADI SURESH CHANNABASAPPA,JAGADISH SHETTAR,BJP,BJP,63.22375249848784,55.06431512932034,30.756561616091215,42.17043418944728,-8.159437369167499,11.413872573356064,False,32.46719088239662,12.893880939873064,-19.57330994252356,42.824121167842186,39.45,-3.3741211678421834,,100.0,100.0,0.0,100.0,0.0,,,,-25171.0,100.0,,5.741268394627099,18.89597492781057,-50.54008422201027,73.14022375322382,,,,,,17.864559417987707,1.0,1.0,low,BELGAUM→Belgaum,,0,0,generated
Karnataka,Bellary,KARNATAKA__BELLARY,KARNATAKA,BELLARY,Y. DEVENDRAPPA,E. TUKARAM,BJP,INC,50.44397123884753,45.45986298432853,45.88502086051037,52.58203025510931,-4.9841082545190005,6.697009394598936,True,4.558950378337158,7.122167270780778,2.56321689244362,35.187305835246676,38.78,3.5926941647533255,,66.87954106013564,20.58867698118809,8.062372860048802,7.616451193629942,,,,,,21.058454547333728,,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,1.0,medium,BELLARY→Bellary (NFHS-4 proxy),,0,0,generated
Karnataka,Bidar,KARNATAKA__BIDAR,KARNATAKA,BIDAR,BHAGWANTH KHUBA,SAGAR ESHWAR KHANDRE,BJP,INC,52.406757449870966,43.26108690017564,41.94869701665015,53.634806435046634,-9.145670549695325,11.686109418396484,True,10.458060433220815,10.373719534870991,-0.0843408983498239,32.98251642869818,35.17,2.1874835713018186,,73.08962900986512,73.08962900986512,38.21092566259659,26.910370990134886,11.3005546724617,,,,-27438.00513950255,28.909812692191927,,1.2359051769211788,56.873947118884274,29.90360511733946,22.95975408881176,,,,,,-7.040801109848516,1.0,1.0,low,BIDAR→Bidar; GULBARGA→Gulbarga,,0,0,generated
Karnataka,Bijapur,KARNATAKA__BIJAPUR,KARNATAKA,BIJAPUR,JIGAJINAGI RAMESH CHANDAPPA,RAMESH JIGAJINAGI,BJP,BJP,57.21552268674069,51.90754825578614,0.0,45.949044605644254,-5.307974430954552,45.949044605644254,False,23.218344469898888,5.9585036501418855,-17.259840819757002,35.37336440461574,34.54,-0.8333644046157431,,100.0,100.0,0.0,100.0,100.0,,,,42316.0,100.0,,13.458851232017835,75.12594482871592,-15.403859343735368,91.25087170798444,,,,,,62.89790974507367,1.0,1.0,low,BIJAPUR→Bijapur,,0,0,generated
Karnataka,Chamarajanagar,KARNATAKA__CHAMARAJANAGAR,KARNATAKA,CHAMARAJANAGAR,V. SRINIVAS PRASAD,SUNIL BOSE,BJP,INC,44.74351084241393,41.098425533126445,44.600514064366656,54.874627408294806,-3.645085309287488,10.27411334392815,True,0.1429967780472765,13.77620187516836,13.633205097121085,33.71439685993217,42.26,8.545603140067826,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Karnataka,Chikkballapur,KARNATAKA__CHIKKBALLAPUR,KARNATAKA,CHIKKBALLAPUR,B.N.Bache Gowda,DR.K.SUDHAKAR,BJP,BJP,53.78023782898318,53.73714741119139,40.65011107001412,43.05921009654956,-0.0430904177917952,2.4090990265354435,False,13.130126758969062,10.677937314641824,-2.4521894443272387,41.23840378597729,41.51,0.2715962140227077,,28.57214278572143,35.71642835716429,0.0,0.0,28.57214278572143,,,,-77387.6496350365,0.0,,-63.43220305330341,-23.539234597679055,-40.06880911789352,-19.223069162156932,,,,,,-49.741457060259,1.0001,1.0001,low,BANGALORE RURAL→Bangalore Rural; KOLAR→Kolar; BANGALORE→Bangalore,,0,0,generated
Karnataka,Chikkodi,KARNATAKA__CHIKKODI,KARNATAKA,CHIKKODI,ANNASAHEB SHANKAR JOLLE,PRIYANKA SATISH JARKIHOLI,BJP,INC,52.97667691402974,44.69385748115883,43.21304522446325,51.21416875973105,-8.282819432870909,8.001123535267801,True,9.763631689566488,6.520311278572223,-3.243320410994265,39.999665127908735,40.3,0.3003348720912626,,86.07079384950282,92.79751135109778,3.1305154506429993,73.60183087025703,8.33527764815679,,,,-32837.95508632758,71.42285771422858,,-1.9012428818263345,19.3178288718008,-41.82243273945497,49.49213603005255,,,,,,5.65203537482013,1.0001,1.0001,low,BELGAUM→Belgaum; BANGALORE→Bangalore; DAVANAGERE→Davanagere (NFHS-4 proxy),,0,0,generated
Karnataka,Chitradurga,KARNATAKA__CHITRADURGA,KARNATAKA,CHITRADURGA,A NARAYANASWAMY,GOVIND MAKTHAPPA KARJOL,BJP,BJP,50.25843733697178,50.10501796388787,43.82334764637425,46.58459341477743,-0.1534193730839135,2.761245768403178,False,6.435089690597529,3.5204245491104373,-2.9146651414870917,35.56646955952773,36.87,1.3035304404722652,,14.29,94.34774496781668,0.0,0.0,14.29,,,,-57923.58096835474,91.36225503218331,,-64.4811850614719,55.22402026361759,-15.250003343812034,-8.297760481674723,,,,,,65.75041199978823,1.0,1.0,low,CHITRADURGA→Chitradurga; TUMKUR→Tumkur,,0,0,generated
Karnataka,Dakshina Kannada,KARNATAKA__DAKSHINA_KANNADA,KARNATAKA,DAKSHINA KANNADA,NALIN KUMAR KATEEL,CAPTAIN BRIJESH CHOWTA,BJP,BJP,57.565988792890025,53.97289107694046,37.14866260383528,43.433891098130346,-3.593097715949561,6.285228494295069,False,20.417326189054748,10.538999978810118,-9.87832621024463,44.88671146728998,42.03,-2.8567114672899763,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,election_only
Karnataka,Davanagere,KARNATAKA__DAVANAGERE,KARNATAKA,DAVANAGERE,G M SIDDESHWAR,DR. PRABHA MALLIKARJUN,BJP,INC,54.66295436243184,45.96938126340535,40.457028627491034,47.94564848587666,-8.693573099026487,7.488619858385626,True,14.205925734940806,1.9762672224713072,-12.2296585124695,39.98594053876639,37.03,-2.9559405387663915,,52.51505198661843,49.59265991765489,21.90922674729226,15.249762444674978,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,1.0,medium,DAVANAGERE→Davanagere (NFHS-4 proxy),,0,0,generated
Karnataka,Dharwad,KARNATAKA__DHARWAD,KARNATAKA,DHARWAD,Pralhad Joshi,PRALHAD JOSHI,BJP,BJP,56.43462532086806,52.41388344306696,39.53547781014499,45.29169968920395,-4.0207418778011,5.7562218790589625,False,16.89914751072307,7.1221837538630055,-9.776963756860065,39.64757938784619,39.05,-0.5975793878461957,,42.86,100.0,28.57,0.0,57.14,,,,-58011.5822,0.0,,-43.91682343777688,44.31216996634822,-9.11760901857214,-24.66091649519956,,,,,,-57.25632549977616,1.0,1.0,low,DHARWAD→Dharwad; HAVERI→Haveri,,0,0,generated
Karnataka,Gulbarga,KARNATAKA__GULBARGA,KARNATAKA,GULBARGA,DR. UMESH G JADHAV,RADHAKRISHNA,BJP,INC,52.14497532708741,47.701409486774665,44.119489372864926,49.77737114043207,-4.443565840312743,5.65788176756714,True,8.025485954222482,2.0759616536574015,-5.949524300565081,31.87394161165403,31.08,-0.7939416116540308,,100.0,100.0,39.55391904956843,0.0,39.55391904956843,,,,5295.605159784349,39.55391904956843,,,,,,,,,,,,1.0,1.0,low,GULBARGA→Gulbarga,,0,0,generated
Karnataka,Hassan,KARNATAKA__HASSAN,KARNATAKA,HASSAN,PRAJWAL REVANNA,SHREYAS. M. PATEL,JD(S),INC,41.89903816048192,0.0,0.0,49.6667544890912,-41.89903816048192,49.6667544890912,True,11.06209375430511,3.147511415070177,-7.914582339234933,40.93202718210961,38.7,-2.2320271821096043,,36.41314747416256,56.30530165577035,26.033537455176607,0.0,32.50275749314852,,,,-74584.67218586283,28.592367512134476,,-41.7990858127795,19.845598359845027,-1.8692225832640368,-10.69653526651802,,,,,,-27.735935339764456,1.0,1.0,low,HASSAN→Hassan; CHICKMAGALUR→Chikmagalur,,0,0,generated
Karnataka,Haveri,KARNATAKA__HAVERI,KARNATAKA,HAVERI,UDASI. S.C.,BASAVARAJ BOMMAI,BJP,BJP,53.972632371737426,50.54677850598791,42.85047750850847,47.42938160726517,-3.425853865749517,4.578904098756702,False,11.122154863228957,3.1173968987227383,-8.004757964506219,40.014983816307776,39.32,-0.6949838163077757,,81.25,100.0,0.0,0.0,0.0,,,,-61531.375,0.0,,-2.1556214852567024,69.2581331115793,-13.4969591105704,-8.882951686589411,,,,,,-22.943605717633403,1.0,1.0,low,HAVERI→Haveri; GADAG→Gadag,,0,0,generated
Karnataka,Kolar,KARNATAKA__KOLAR,KARNATAKA,KOLAR,S. MUNISWAMY,M. MALLESH BABU,BJP,JD(S),56.34773640480203,0.0,39.660212418884896,45.75562193225051,-56.34773640480203,6.095409513365617,True,16.68752398591713,5.2676007284383175,-11.419923257478814,43.508096205982845,40.01,-3.498096205982847,,50.0,50.0,0.0,0.0,50.0,,,,-71852.0,0.0,,,,,,,,,,,,1.0,1.0,low,KOLAR→Kolar,,0,0,generated
Karnataka,Koppal,KARNATAKA__KOPPAL,KARNATAKA,KOPPAL,KARADI SANGANNA AMARAPPA,K. RAJASHEKAR BASAVARAJ HITNAL,BJP,INC,49.29512150658589,46.439708157503446,46.06942345383321,49.927987502784184,-2.855413349082447,3.8585640489509743,True,3.2256980527526835,3.4882793452807377,0.2625812925280542,33.78737635264264,35.54,1.7526236473573604,,64.285,64.285,64.285,0.0,100.0,,,,-26460.159450000006,71.43,,-14.025042950975902,58.465553928258934,60.05436651181518,-2.5686664780234585,,,,,,47.98915724590637,1.0,1.0,low,KOPPAL→Koppal; RAICHUR→Raichur,,0,0,generated
Karnataka,Mandya,KARNATAKA__MANDYA,KARNATAKA,MANDYA,SUMALATHA AMBAREESH,H.D. KUMARASWAMY,IND,JD(S),,,0.0,38.84638905076948,,38.84638905076948,True,9.12667396553099,19.4909561059724,10.36428214044141,41.10153948238439,47.85,6.748460517615612,,87.5,100.0,87.5,0.0,12.5,,,,-30564.875,0.0,,7.228232484248764,90.63342806142452,86.16238644582612,-3.229190282658048,,,,,,-10.948779434581244,1.0,1.0,low,MANDYA→Mandya; MYSORE→Mysore,,0,0,generated
Karnataka,Mysore,KARNATAKA__MYSORE,KARNATAKA,MYSORE,PRATHAP SIMHA,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,BJP,BJP,52.272577256701425,53.588243100413415,41.753405243084245,44.207001407233406,1.31566584371199,2.453596164149161,False,10.51917201361718,9.381241693180009,-1.137930320437171,36.331910060100206,37.98,1.6480899398997906,,0.0,100.0,0.0,0.0,87.5,,,,-68798.0,0.0,,,,,,,,,,,,1.0,1.0,low,MYSORE→Mysore; KODAGU→Kodagu,,0,0,generated
