state,constituency,winning_party,alliance_2019,winner_vote_share,margin_votes,party_type,ideology,effective_num_parties,top2_margin_pct
Jharkhand,Jamshedpur,BJP,NDA,59.39665765329577,302090.0,national,centre-right,2.1643362837484146,26.401252899339823
Jharkhand,Khunti,BJP,NDA,45.96931438518844,1445.0,national,centre-right,2.3686821442022197,0.17359922246770054
Jharkhand,Kodarma,BJP,NDA,62.2563435220468,455600.0,national,centre-right,2.2113856380501153,37.667181186913055
Jharkhand,Lohardaga,BJP,NDA,45.452265916457705,10363.0,national,centre-right,2.4806076649942748,1.2675677328603712
Jharkhand,Palamau,BJP,NDA,62.46421772486313,477606.0,national,centre-right,2.242982096686932,39.47982512045907
Jharkhand,Rajmahal,JMM,INDIA,48.47292577627983,99195.0,regional,tribal_regional,2.5696119784175724,9.46827062674138
Jharkhand,Ranchi,BJP,NDA,57.210715459873704,282780.0,national,centre-right,2.242673123250203,22.898538050053197
Jharkhand,Singhbhum,INC,INDIA,49.10733070329763,72155.0,national,centre-left,2.4386726335132742,8.205688655781856
Karnataka,Bagalkot,BJP,NDA,55.17440040909404,168187.0,national,centre-right,2.1076434500670764,13.961911418854022
Karnataka,Bangalore North,BJP,NDA,52.8708994593638,147518.0,national,centre-right,2.1362008895344684,9.459562579073904
Karnataka,Bangalore Rural,INC,INDIA,54.14974727265328,206870.0,national,centre-left,2.1511438905741196,12.754746575942129
Karnataka,Bangalore South,BJP,NDA,62.198956491887614,331192.0,national,centre-right,1.980691150036084,27.866597222864968
Karnataka,Bangalore central,BJP,NDA,50.35381554483084,70968.0,national,centre-right,2.2142554589145327,5.927663263823106
Karnataka,Belgaum,BJP,NDA,63.22375249848784,391304.0,national,centre-right,2.02238662022117,32.46719088239662
Karnataka,Bellary,BJP,NDA,50.44397123884753,55707.0,national,centre-right,2.1496441263534,4.558950378337158
Karnataka,Bidar,BJP,NDA,52.406757449870966,116834.0,national,centre-right,2.2176337500910988,10.458060433220815
Karnataka,Bijapur,BJP,NDA,57.21552268674069,258038.0,national,centre-right,2.25154640870925,23.218344469898888
Karnataka,Chamarajanagar,BJP,NDA,44.74351084241393,1817.0,national,centre-right,2.4746079050446537,0.1429967780472765
Karnataka,Chikkballapur,BJP,NDA,53.78023782898318,182110.0,national,centre-right,2.1976961270917186,13.130126758969062
Karnataka,Chikkodi,BJP,NDA,52.97667691402974,118877.0,national,centre-right,2.1382500989618864,9.763631689566488
Karnataka,Chitradurga,BJP,NDA,50.25843733697178,80178.0,national,centre-right,2.247663331342918,6.435089690597529
Karnataka,Dakshina Kannada,BJP,NDA,57.565988792890025,274621.0,national,centre-right,2.124705197265566,20.417326189054748
Karnataka,Davanagere,BJP,NDA,54.66295436243184,169702.0,national,centre-right,2.1614968932058964,14.205925734940806
Karnataka,Dharwad,BJP,NDA,56.43462532086806,205072.0,national,centre-right,2.105598879802028,16.89914751072307
Karnataka,Gulbarga,BJP,NDA,52.14497532708741,95452.0,national,centre-right,2.142308577986978,8.025485954222482
Karnataka,Hassan,JD(S),NDA,52.96113191478703,141324.0,regional,regional_centre,2.187724051251467,11.06209375430511
Karnataka,Haveri,BJP,NDA,53.972632371737426,140882.0,national,centre-right,2.1049401678977966,11.122154863228957
Karnataka,Kolar,BJP,NDA,56.34773640480203,210021.0,national,centre-right,2.1050748594951627,16.68752398591713
Karnataka,Koppal,BJP,NDA,49.29512150658589,38397.0,national,centre-right,2.1954808571139552,3.2256980527526835
Karnataka,Mandya,IND,OTHER,51.01906163673407,125876.0,independent,independent,2.2923555333918513,9.12667396553099
Karnataka,Mysore,BJP,NDA,52.272577256701425,138647.0,national,centre-right,2.2318079723140274,10.51917201361718
Karnataka,Raichur,BJP,NDA,53.214601760073286,117716.0,national,centre-right,2.144391910827979,10.46936769878645
Karnataka,Shimoga,BJP,NDA,56.862346396047926,223360.0,national,centre-right,2.0868049410355094,17.401371324042117
