state,constituency,winning_party,alliance_2024,winner_vote_share,margin_votes,party_type,ideology,effective_num_parties,top2_margin_pct
Madhya Pradesh,SIDHI,BJP,NDA,50.86527599576035,206416.0,national,centre-right,2.6965984662857325,17.99202276023653
Madhya Pradesh,TIKAMGARH,BJP,NDA,65.09982792997023,403312.0,national,centre-right,1.9781338889999667,36.71846976028551
Madhya Pradesh,UJJAIN,BJP,NDA,62.932153125893805,375860.0,national,centre-right,1.9373255860668632,28.290355115988497
Madhya Pradesh,VIDISHA,BJP,NDA,76.69796064734986,821408.0,national,centre-right,1.5885957742362637,56.428639144634246
Maharashtra,Ahmednagar,NCPSP,INDIA,47.13752105845669,28929.0,regional,regional_centre,2.349550524024513,2.1825350421018257
Maharashtra,Akola,BJP,NDA,38.96009793090279,40626.0,national,centre-right,2.998526723914631,3.463214534146239
Maharashtra,Amravati,INC,INDIA,44.8432529893599,19731.0,national,centre-left,2.544628621771213,1.6812673028402827
Maharashtra,Aurangabad,SHS,NDA,36.56359214466014,134650.0,regional,marathi_regionalist,3.8876305247709144,10.340217340387056
Maharashtra,Baramati,NCPSP,INDIA,51.850640316239115,158333.0,regional,regional_centre,2.3019457027340544,11.210614373642777
Maharashtra,Beed,NCPSP,INDIA,44.92887383851356,6553.0,regional,regional_centre,2.485271864607931,0.4304684703030617
Maharashtra,Bhandara Gondiya,INC,INDIA,47.56099437037325,37380.0,national,centre-left,2.3497040932404754,3.026541750973429
Maharashtra,Bhiwandi,NCPSP,INDIA,39.84876324298966,66121.0,regional,regional_centre,3.1949457787709856,5.275335308229856
Maharashtra,Buldhana,SHS,NDA,31.53386762998695,29479.0,regional,marathi_regionalist,4.131729512267011,2.6569721747532213
Maharashtra,Chandrapur,INC,INDIA,57.875427775951735,260406.0,national,centre-left,2.1205317548840954,20.978422690976586
Maharashtra,Dhule,INC,INDIA,47.885540414747865,3831.0,national,centre-left,2.193232133641262,0.31419795865643607
Maharashtra,Dindori,NCPSP,INDIA,46.525453094906155,113199.0,regional,regional_centre,2.74272966754456,9.122257053291534
Maharashtra,Gadchiroli - Chimur,INC,INDIA,52.96752289173155,141696.0,national,centre-left,2.232682503827995,12.148564765595538
Maharashtra,Hatkanangale,SHS,NDA,40.137373999246925,13426.0,regional,marathi_regionalist,2.993929044348042,1.035937606093718
Maharashtra,Hingoli,SHSUBT,INDIA,42.485624921288576,108602.0,regional,marathi_regionalist,3.2227987665267768,9.367910580368466
Maharashtra,Jalgaon,BJP,NDA,57.66544996250704,251594.0,national,centre-right,2.155958152823786,21.5119793630558
Maharashtra,Jalna,INC,INDIA,44.58654739700266,109958.0,national,centre-left,2.8886169067321643,8.064931359555352
Maharashtra,Kalyan,SHS,NDA,56.38478545254251,209144.0,regional,marathi_regionalist,2.217604427802873,19.999693995425233
Maharashtra,Kolhapur,INC,INDIA,54.15258166430541,154964.0,national,centre-left,2.089960938579274,11.121876718011436
Maharashtra,Latur,INC,INDIA,49.151103359834195,61881.0,national,centre-left,2.28417063132148,4.994112562637248
Maharashtra,Madha,NCPSP,INDIA,48.86164637220457,120837.0,regional,regional_centre,2.52346171851069,9.489185797593557
Maharashtra,Maval,SHS,NDA,48.81157615078473,96615.0,regional,marathi_regionalist,2.406928737963775,6.806744535194774
Maharashtra,Mumbai North,BJP,NDA,65.68330254284675,357608.0,national,centre-right,1.8915457208346054,34.53504755705737
Maharashtra,Mumbai North Central,INC,INDIA,48.93077022761767,16514.0,national,centre-left,2.1661345760431012,1.8136052240264817
Maharashtra,Mumbai North East,SHSUBT,INDIA,48.67264851819111,29861.0,regional,marathi_regionalist,2.2524266391726546,3.2230975888022186
Maharashtra,Mumbai North West,SHS,NDA,47.400305150381335,48.0,regional,marathi_regionalist,2.2235445803091727,0.005026499074816115
Maharashtra,Mumbai South,SHSUBT,INDIA,51.17686547762099,52673.0,regional,marathi_regionalist,2.177985661854644,6.813104940674911
Maharashtra,Mumbai South Central,SHSUBT,INDIA,49.732670127019446,53384.0,regional,marathi_regionalist,2.306078533803785,6.71899149679556
Maharashtra,Nagpur,BJP,NDA,54.075426744851285,137603.0,national,centre-right,2.1045508031499427,11.359746920923527
Maharashtra,Nanded,INC,INDIA,46.87721027357315,59442.0,national,centre-left,2.5019431639805942,5.268494505669821
Maharashtra,Nandurbar,INC,INDIA,53.52763102286124,159120.0,national,centre-left,2.154649872080587,11.417345151538854
Maharashtra,Nashik,SHSUBT,INDIA,49.84861025344244,162001.0,regional,marathi_regionalist,2.5871871597800657,13.094121907138998
Maharashtra,Osmanabad,SHSUBT,INDIA,58.448212875043325,329846.0,regional,marathi_regionalist,2.224312095996249,25.748057065599212
Maharashtra,Palghar,BJP,NDA,43.69270838632225,183306.0,national,centre-right,3.143234215694472,13.320940588950894
Maharashtra,Parbhani,SHSUBT,INDIA,45.17381623466769,134061.0,regional,marathi_regionalist,3.0012546637328334,10.0708696671214
Maharashtra,Pune,BJP,NDA,52.93706521621044,123038.0,national,centre-right,2.1937104250397677,11.138975096236365
Maharashtra,Raigad,NCP,NDA,50.16935235553731,82784.0,regional,regional_centre,2.3291173434593953,8.16996818228472
Maharashtra,Ramtek,INC,INDIA,48.943642855317954,76768.0,national,centre-left,2.3595859840443034,6.12912291459083
Maharashtra,Ratnagiri- Sindhudurg,BJP,NDA,49.06951352131968,47858.0,national,centre-right,2.305727497983132,5.2358873482284025
Maharashtra,Raver,BJP,NDA,53.84461100689104,272183.0,national,centre-right,2.5778753768544975,23.23042573566187
Maharashtra,Sangli,IND,OTHER,48.91285003388253,100053.0,independent,independent,2.468874078663094,8.560728440103219
Maharashtra,Satara,BJP,NDA,47.673797416369226,32771.0,national,centre-right,2.3234736801147475,2.735466659543711
Maharashtra,Shirdi,SHSUBT,INDIA,44.996339152947925,50529.0,regional,marathi_regionalist,2.688041440498813,4.767498471502009
Maharashtra,Shirur,NCPSP,INDIA,50.833779567889735,140951.0,regional,regional_centre,2.3592872932868736,10.254979395604394
Maharashtra,Solapur,INC,INDIA,51.49296172222984,74197.0,national,centre-left,2.1241030957852214,6.160060108677165
Maharashtra,Thane,SHS,NDA,56.08807181903461,217011.0,regional,marathi_regionalist,2.123228510512383,16.577519273253948
Maharashtra,Wardha,NCPSP,INDIA,48.6849459184009,81648.0,regional,regional_centre,2.45071717094881,7.45635664266694
Maharashtra,Yavatmal- Washim,SHSUBT,INDIA,48.5346747937627,94473.0,regional,marathi_regionalist,2.4705570193868684,7.708746419916281
Manipur,Inner Manipur,INC,INDIA,46.93417091543826,109801.0,national,centre-left,2.7815360450094713,13.778568623046645
Manipur,Outer Manipur,INC,INDIA,48.316441476777094,85418.0,national,centre-left,2.577544651048878,10.72100510207283
Meghalaya,Shillong,VOTPP,OTHER,55.0218660366833,371910.0,unknown,unknown,2.672586480293815,35.83255211670365
Meghalaya,Tura,INC,INDIA,56.95654366996214,155241.0,national,centre-left,2.2476864574045115,23.03087577293281
Mizoram,MIZORAM,ZPM,OTHER,42.445902600257256,68288.0,unknown,unknown,3.2599557420864853,13.898432030219638
NCT OF Delhi,Chandni Chowk,BJP,NDA,53.461849783977264,89325.0,national,centre-right,2.0772727103412554,9.245918132867963
NCT OF Delhi,East Delhi,BJP,NDA,52.59440100818876,93663.0,national,centre-right,2.0795900088363672,7.409760222902747
NCT OF Delhi,New Delhi,BJP,NDA,53.47517546385232,78370.0,national,centre-right,2.076178993175418,9.247546810027039
NCT OF Delhi,North-East Delhi,BJP,NDA,53.09683390104274,138778.0,national,centre-right,2.096330732334003,8.93767175383244
NCT OF Delhi,North-West Delhi,BJP,NDA,58.26243421393256,290849.0,national,centre-right,2.0433903253509467,19.556726131601046
NCT OF Delhi,South Delhi,BJP,NDA,53.459341758243454,124333.0,national,centre-right,2.0907033532030717,9.593610483966792
NCT OF Delhi,West Delhi,BJP,NDA,55.27460258944935,199013.0,national,centre-right,2.0667269569706317,13.05436426775048
Nagaland,Nagaland,INC,INDIA,52.83295390617195,50984.0,national,centre-left,2.032454691011468,6.7014022155742055
Odisha,Aska,BJP,NDA,48.55282469835369,99974.0,national,centre-right,2.551353869608024,9.821458394324075
Odisha,Balasore,BJP,NDA,45.490771642762226,147151.0,national,centre-right,2.8048219751689047,11.879643039940838
Odisha,Bargarh,BJP,NDA,54.689570825673506,251667.0,national,centre-right,2.324337157486566,19.213216028534262
Odisha,Berhampur,BJP,NDA,49.19845472772199,165476.0,national,centre-right,2.709750118800844,15.866559659725596
Odisha,Bhadrak,BJP,NDA,44.19062462183313,91544.0,national,centre-right,2.7588103045903036,7.0560831585576125
Odisha,Bhubaneswar,BJP,NDA,47.35833452687312,35152.0,national,centre-right,2.3657095596351234,3.248153093424129
Odisha,Bolangir,BJP,NDA,44.11675646028418,132664.0,national,centre-right,2.9226017036406744,9.474321691586063
Odisha,Cuttack,BJP,NDA,47.43070766732543,57077.0,national,centre-right,2.4394363778799923,5.092545916068509
Odisha,Dhenkanal,BJP,NDA,50.24205465761161,76567.0,national,centre-right,2.2448826099822248,6.425168649453333
Odisha,Jagatsinghpur,BJP,NDA,45.79794400472056,40696.0,national,centre-right,2.4949357489786537,3.163835131661905
Odisha,Jajpur,BJP,NDA,46.00717528642586,1587.0,national,centre-right,2.3558704917111926,0.13666802157753466
Odisha,Kalahandi,BJP,NDA,40.794862109179434,133813.0,national,centre-right,3.193196825508355,10.029125107551543
Odisha,Kandhamal,BJP,NDA,41.80491541435472,21371.0,national,centre-right,2.829439236479645,2.1454867075397743
Odisha,Kendrapara,BJP,NDA,48.21087958105345,66536.0,national,centre-right,2.3647024219824653,5.209896109021322
Odisha,Keonjhar,BJP,NDA,45.672143019142695,97042.0,national,centre-right,2.7710940943844076,7.722492569323137
Odisha,Koraput,INC,INDIA,41.04564684149301,147728.0,national,centre-left,3.4417134700413885,12.872609716673278
Odisha,Mayurbhanj,BJP,NDA,49.91022528853115,219334.0,national,centre-right,2.7734258282954367,18.681827860823642
Odisha,Nabarangpur,BJP,NDA,38.74492444515986,87536.0,national,centre-right,3.2080512682144597,7.045292661824181
Odisha,Puri,BJP,NDA,52.57832903625752,104709.0,national,centre-right,2.1320383176749442,8.748072164138833
Odisha,Sambalpur,BJP,NDA,49.48096799072819,119836.0,national,centre-right,2.4610528396785325,10.013478203830871
Odisha,Sundargarh,BJP,NDA,42.76620836026327,138808.0,national,centre-right,3.037395977643338,12.009929251057951
Puducherry,PUDUCHERRY,INC,INDIA,52.72730648315469,136516.0,national,centre-left,2.4393296676291056,16.89679926727232
Punjab,Amritsar,INC,INDIA,28.176371602462748,40301.0,national,centre-left,4.517684058011214,4.44992359129736
Punjab,Anandpur Sahib,AAAP,INDIA,29.07903739870006,10846.0,national,welfare_populist,4.694728924289731,1.0069416399055697
Punjab,Bathinda,SAD,OTHER,32.71089413379432,49656.0,unknown,unknown,4.285705755140738,4.313524501159698
Punjab,Faridkot,IND,OTHER,29.381490554041335,70053.0,independent,independent,5.112037714210161,6.905481268267202
Punjab,Fatehgarh Sahib,INC,INDIA,34.13794731569526,34202.0,national,centre-left,4.048723509340377,3.5105762756400765
Punjab,Firozpur,INC,INDIA,23.697666460761788,3242.0,national,centre-left,4.680449620366454,0.28814832261590695
Punjab,Gurdaspur,INC,INDIA,33.77567436673452,82861.0,national,centre-left,3.9170057836312324,7.68779005145543
Punjab,Hoshiarpur,AAAP,INDIA,32.03624727855475,44111.0,national,welfare_populist,4.262399473395964,4.650679768262016
Punjab,Jalandhar,INC,INDIA,39.43486397326073,175993.0,national,centre-left,3.899714553633498,17.793120461183676
Punjab,Khadoor Sahib,IND,OTHER,38.621420693013995,197120.0,independent,independent,4.221218532132589,18.824158561449245
Punjab,Ludhiana,INC,INDIA,30.422685210974382,20942.0,national,centre-left,4.293898084050333,1.9772328370581462
Punjab,Patiala,INC,INDIA,26.53508638645948,14831.0,national,centre-left,4.605186079903035,1.2877004678995227
Punjab,Sangrur,AAAP,INDIA,36.05998029049239,172560.0,national,welfare_populist,4.507113258119356,17.09081725126651
Rajasthan,AJMER,BJP,NDA,62.22736161721109,329991.0,national,centre-right,1.9678918812061477,27.472258506017837
Rajasthan,ALWAR,BJP,NDA,50.4206829536044,48282.0,national,centre-right,2.121478763237541,3.851965553940431
Rajasthan,BANSWARA,BHRTADVSIP,OTHER,50.14692837226578,247054.0,unknown,unknown,2.6392448326687075,15.093239950832448
Rajasthan,BARMER,INC,INDIA,41.74494727943646,118176.0,national,centre-left,3.0776766375884095,7.000736352159976
Rajasthan,BHARATPUR,INC,INDIA,51.18181818181819,51983.0,national,centre-left,2.0868998452078102,4.588084730803182
Rajasthan,BHILWARA,BJP,NDA,61.91682734141115,354606.0,national,centre-right,1.9833264442099907,27.18547679192269
Rajasthan,BIKANER,BJP,NDA,50.679256216231686,55711.0,national,centre-right,2.1463476495910836,4.9818382125438845
Rajasthan,CHITTORGARH,BJP,NDA,59.26352459043739,389877.0,national,centre-right,2.160817039532247,26.013772966899374
Rajasthan,CHURU,INC,INDIA,51.115260292915075,72737.0,national,centre-left,2.1137466902838074,5.1056228042775516
Rajasthan,DAUSA,INC,INDIA,60.24475778711218,237340.0,national,centre-left,1.9671997661784535,22.124776505638856
Rajasthan,GANGANAGAR,INC,INDIA,51.396893089040354,88153.0,national,centre-left,2.135098261647966,6.236531601832063
Rajasthan,JAIPUR,BJP,NDA,60.60790373262952,331767.0,national,centre-right,1.955812629054034,22.673171785153407
Rajasthan,JAIPUR RURAL,BJP,NDA,48.9580477538996,1615.0,national,centre-right,2.0912094797564227,0.12796599828533317
Rajasthan,JALORE,BJP,NDA,54.9079128897146,201543.0,national,centre-right,2.127515935747559,13.888731922658671
Rajasthan,JHALAWAR-BARAN,BJP,NDA,60.88490295363993,370989.0,national,centre-right,2.0323979313995943,26.10152033551649
Rajasthan,JHUNJHUNU,INC,INDIA,49.43736275914336,18235.0,national,centre-left,2.113664602634142,1.6296862976762583
Rajasthan,JODHPUR,BJP,NDA,52.75588616586624,115677.0,national,centre-right,2.1028228278406322,8.35914319450687
Rajasthan,KARAULI-DHOLPUR,INC,INDIA,53.638214714377376,98945.0,national,centre-left,2.090696291837944,10.013439635996363
Rajasthan,KOTA,BJP,NDA,50.027830420415995,41974.0,national,centre-right,2.1121638280449186,2.797973812074339
Rajasthan,NAGAUR,RLTP,OTHER,48.20088932096219,42225.0,unknown,unknown,2.3044106746343385,3.409440496482368
Rajasthan,PALI,BJP,NDA,55.9436773271918,245351.0,national,centre-right,2.190075381913587,18.122572648802446
Rajasthan,RAJSAMAND,BJP,NDA,64.39565421677808,392223.0,national,centre-right,1.9315468912997606,32.33148961776561
Rajasthan,SIKAR,CPI(M),INDIA,50.68201245948821,72896.0,national,far-left,2.172596982699596,5.603694797886924
Rajasthan,TONK-SAWAI MADHOPUR,INC,INDIA,50.85367166048147,64949.0,national,centre-left,2.1441310364886026,5.295112279305776
Rajasthan,UDAIPUR,BJP,NDA,49.27241226501226,261608.0,national,centre-right,2.7366812705248806,17.45943608279898
Sikkim,Sikkim,SKM,OTHER,42.71213038428862,80830.0,unknown,unknown,3.6273413635116722,21.000641736794382
Tamil Nadu,ARAKKONAM,DMK,INDIA,48.39365469977368,306559.0,regional,dravidian,3.120571980783814,26.340711895805374
Tamil Nadu,ARANI,DMK,INDIA,43.85829209277525,208766.0,regional,dravidian,3.286868331327793,18.308615308249603
Tamil Nadu,CHENNAI CENTRAL,DMK,INDIA,56.648903769630785,244689.0,regional,dravidian,2.574021347055115,33.49385188399409
Tamil Nadu,CHENNAI NORTH,DMK,INDIA,55.106821246574754,339222.0,regional,dravidian,2.764482137934255,37.587383336528205
Tamil Nadu,CHENNAI SOUTH,DMK,INDIA,46.99519066769397,225945.0,regional,dravidian,3.110897306246904,20.553141439124698
Tamil Nadu,CHIDAMBARAM,VCK,INDIA,43.27791539674964,103554.0,regional,dalit_assertive,3.032562247075754,8.872982020802503
Tamil Nadu,COIMBATORE,DMK,INDIA,41.388865215215546,118068.0,regional,dravidian,3.2030719845400846,8.600317737117336
Tamil Nadu,CUDDALORE,INC,INDIA,44.11296256263553,185896.0,national,centre-left,3.272873881074258,18.02080919924425
Tamil Nadu,DHARMAPURI,DMK,INDIA,34.67349771443592,21300.0,regional,dravidian,3.4824137909810724,1.70696055238205
Tamil Nadu,DINDIGUL,CPI(M),INDIA,58.29303744451432,443821.0,national,far-left,2.526531371554638,38.60585358131071
Tamil Nadu,ERODE,DMK,INDIA,51.42922729812708,236566.0,regional,dravidian,2.7449687525308257,21.63535978299342
Tamil Nadu,KALLAKURICHI,DMK,INDIA,44.94265218059361,53784.0,regional,dravidian,2.674140715876711,4.30420753412379
Tamil Nadu,KANCHEEPURAM,DMK,INDIA,46.52701142763688,221473.0,regional,dravidian,3.0743181893488045,17.583111168978824
Tamil Nadu,KANNIYAKUMARI,INC,INDIA,53.08248830237451,179907.0,national,centre-left,2.4224505081077896,17.48273901783675
Tamil Nadu,KARUR,INC,INDIA,47.25130184754139,166816.0,national,centre-left,2.913373028779172,14.735809972218412
Tamil Nadu,KRISHNAGIRI,INC,INDIA,42.26561454899688,192486.0,national,centre-left,3.48040983286521,16.506024922909116
Tamil Nadu,MADURAI,CPI(M),INDIA,43.6004575624969,209409.0,national,far-left,3.420957269031287,21.217383727351116
Tamil Nadu,MAYILADUTHURAI,INC,INDIA,47.66527413607328,271183.0,national,centre-left,3.16293672985744,24.931599289515198
Tamil Nadu,NAGAPATTINAM,CPI,INDIA,47.79432092751264,208957.0,national,far-left,3.05773581426095,21.475296784928435
Tamil Nadu,NAMAKKAL,DMK,INDIA,40.30662050086234,29112.0,regional,dravidian,3.1194730653275724,2.5396426599249935
Tamil Nadu,NILGIRIS,DMK,INDIA,46.44314588391863,240585.0,regional,dravidian,3.143789531674633,23.612089829680063
Tamil Nadu,PERAMBALUR,DMK,INDIA,53.41791634269845,389107.0,regional,dravidian,2.8408801832751016,34.45784989010171
Tamil Nadu,POLLACHI,DMK,INDIA,47.36728993956725,252042.0,regional,dravidian,3.0395999246760512,22.382942067146523
Tamil Nadu,RAMANATHAPURAM,IUML,INDIA,45.921757205684,166782.0,regional,muslim_minority,3.1020366974957887,15.027395519947241
Tamil Nadu,SALEM,DMK,INDIA,43.383346974810785,70357.0,regional,dravidian,2.893437989216444,5.3919855553614084
Tamil Nadu,SIVAGANGA,INC,INDIA,40.59894495922325,205664.0,national,centre-left,3.730749001993302,19.523475464179022
Tamil Nadu,SRIPERUMBUDUR,DMK,INDIA,52.647135366966594,487029.0,regional,dravidian,2.908494038113409,33.79951212233724
Tamil Nadu,TENKASI,DMK,INDIA,40.96537547672596,196199.0,regional,dravidian,3.6621286078350024,18.881283086922675
Tamil Nadu,THANJAVUR,DMK,INDIA,48.82298732582488,319583.0,regional,dravidian,3.2088967908571426,31.066504910052057
Tamil Nadu,THENI,DMK,INDIA,50.07741721790472,278825.0,regional,dravidian,2.942608545868939,24.432208016165173
Tamil Nadu,THOOTHUKKUDI,DMK,INDIA,55.259543435739054,392738.0,regional,dravidian,2.7837713200007848,40.13567345170184
Tamil Nadu,TIRUCHIRAPPALLI,MDMK,OTHER,51.34767851934347,313094.0,unknown,unknown,3.0241921823617823,29.650063827933536
Tamil Nadu,TIRUNELVELI,INC,INDIA,47.055781639948734,165620.0,national,centre-left,2.9839349251046112,15.515509889006303
Tamil Nadu,TIRUPPUR,CPI,INDIA,41.37581845505095,125928.0,national,far-left,3.367182935298956,11.021671718237034
Tamil Nadu,TIRUVALLUR,INC,INDIA,56.21027329434368,572155.0,national,centre-left,2.6766801300619822,40.35478610704381
Tamil Nadu,TIRUVANNAMALAI,DMK,INDIA,47.752934946561595,233931.0,regional,dravidian,3.057961877883576,20.407965641692684
Tamil Nadu,VELLORE,DMK,INDIA,50.350876261003066,215702.0,regional,dravidian,2.7443557067673896,19.097832765804483
Tamil Nadu,VILUPPURAM,VCK,INDIA,41.38515286722011,70703.0,regional,dalit_assertive,3.0959715491893367,6.133861731098399
Tamil Nadu,VIRUDHUNAGAR,INC,INDIA,36.27984152948345,4379.0,national,centre-left,3.445380270176409,0.4123736581847126
Telangana,Adilabad,BJP,NDA,45.98327771919161,90652.0,national,centre-right,2.67815785715965,7.336696350023509
Telangana,Bhongir,INC,INDIA,44.894019962951226,222170.0,national,centre-left,3.1260633668553335,15.8534775324034
Telangana,Chevella,BJP,NDA,48.34094764449782,172897.0,national,centre-right,2.566088561348753,10.320027886643658
Telangana,Hyderabad,AIMIM,OTHER,61.276154190779806,338087.0,unknown,unknown,2.1318650482790256,31.294963362843003
Telangana,Karimnagar,BJP,NDA,44.56831386934704,225209.0,national,centre-right,3.1221622682986134,17.154180364580316
Telangana,Khammam,INC,INDIA,61.29141049626663,467847.0,national,centre-left,2.2627024784788943,37.38938353673789
Telangana,Mahabubabad,INC,INDIA,55.26530818390564,349165.0,national,centre-left,2.677110222993585,31.49074753829864
Telangana,Mahbubnagar,BJP,NDA,41.65697451548759,4500.0,national,centre-right,2.777208737943061,0.3670239576927372
Telangana,Malkajgiri,BJP,NDA,51.24728325929251,391475.0,national,centre-right,2.6111790832761623,20.24337032530563
Telangana,Medak,BJP,NDA,33.992478930400885,39139.0,national,centre-right,3.3904993129681404,2.823394811428617
Telangana,Nagarkurnool,INC,INDIA,38.144949693370286,94414.0,national,centre-left,3.250538601163254,7.743784361023373
Telangana,Nalgonda,INC,INDIA,60.504704070895855,559905.0,national,centre-left,2.354716295955941,43.19174835920649
Telangana,Nizamabad,BJP,NDA,48.01614162345238,109241.0,national,centre-right,2.5579883045231133,8.855600078146473
Telangana,Peddapalle,INC,INDIA,43.420904870377385,131364.0,national,centre-left,3.1378876534996984,11.99348120825896
Telangana,Secunderabad,BJP,NDA,45.14942361970832,49944.0,national,centre-right,2.61604606418013,4.767200014508539
Telangana,Warangal,INC,INDIA,45.84532779787152,220339.0,national,centre-left,3.0769385337796367,17.377632801396906
Telangana,Zahirabad,INC,INDIA,42.731763805876305,46188.0,national,centre-left,2.823277271643197,3.735101201446227
Tripura,Tripura East,BJP,NDA,68.53708527828836,486819.0,national,centre-right,1.86594623051425,42.91630853047354
Tripura,Tripura West,BJP,NDA,72.84959857299789,611578.0,national,centre-right,1.721805117566408,50.55161599888909
Uttar Pradesh,Agra,BJP,NDA,53.33762243288048,271294.0,national,centre-right,2.5351383627145694,24.141223496790737
Uttar Pradesh,Akbarpur,BJP,NDA,47.603070233947555,44345.0,national,centre-right,2.377263702936822,4.079753218400427
Uttar Pradesh,Aligarh,BJP,NDA,44.2781943343986,15647.0,national,centre-right,2.550490752403829,1.3805778539324507
Uttar Pradesh,Allahabad,INC,INDIA,48.80095036958817,58795.0,national,centre-left,2.36726898961819,6.208553326293554
Uttar Pradesh,Ambedkar Nagar,SP,INDIA,46.29824087431248,137247.0,regional,socialist,2.753715178804073,11.660133450914223
Uttar Pradesh,Amethi,INC,INDIA,54.985616990815465,167196.0,national,centre-left,2.233720425645743,17.049142882781275
Uttar Pradesh,Amroha,BJP,NDA,42.90179978211742,28670.0,national,centre-right,2.7135616007056997,2.5812783044773937
Uttar Pradesh,Aonla,SP,INDIA,45.23067400376161,15969.0,regional,socialist,2.4758041798662083,1.4665312389796625
Uttar Pradesh,Azamgarh,SP,INDIA,48.19624094374692,161035.0,regional,socialist,2.703862826649439,15.270928953457506
Uttar Pradesh,Badaun,SP,INDIA,45.9673519185465,34991.0,regional,socialist,2.4858649986298387,3.2049966842650974
Uttar Pradesh,Baghpat,RLD,NDA,52.36465393623504,159459.0,regional,agrarian,2.447276763419556,17.076848441751906
Uttar Pradesh,Baharaich,BJP,NDA,49.10265899148752,64227.0,national,centre-right,2.332608837804794,6.078844104391024
Uttar Pradesh,Ballia,SP,INDIA,46.36729863936259,43384.0,regional,socialist,2.505074276570374,4.306865133492565
Uttar Pradesh,Banda,SP,INDIA,38.938276003417194,71210.0,regional,socialist,3.2198898895654056,6.82001892481027
Uttar Pradesh,Bansgaon,BJP,NDA,45.37571856645529,3150.0,national,centre-right,2.4175182745042503,0.33341695218800993
Uttar Pradesh,Barabanki,INC,INDIA,55.78087978466397,215704.0,national,centre-left,2.1516089601118633,16.71302631109981
Uttar Pradesh,Bareilly,BJP,NDA,50.65633044469335,34804.0,national,centre-right,2.071519325785251,3.1087268368409653
Uttar Pradesh,Basti,SP,INDIA,48.66743007009152,100994.0,regional,socialist,2.494837932679588,9.326511954343559
Uttar Pradesh,Bhadohi,BJP,NDA,42.394927893544015,44072.0,national,centre-right,2.8777937745831683,4.061961690075421
Uttar Pradesh,Bijnor,RLD,NDA,39.48461196057913,37508.0,regional,agrarian,3.029451143530271,3.661345994658504
Uttar Pradesh,Bulandshahr,BJP,NDA,56.64933293753124,275134.0,national,centre-right,2.343245636390209,26.093917008646635
Uttar Pradesh,Chandauli,SP,INDIA,42.4967689178405,21565.0,regional,socialist,2.733906919191913,1.9314840407380558
Uttar Pradesh,Deoria,BJP,NDA,48.359736530343866,34842.0,national,centre-right,2.28001987471723,3.3395699064897357
Uttar Pradesh,Dhaurahra,SP,INDIA,39.91043731736471,4449.0,regional,socialist,2.911083442293978,0.40014498397710696
Uttar Pradesh,Domariyaganj,BJP,NDA,45.46799939153946,42728.0,national,centre-right,2.5985749542723435,4.193274548193514
Uttar Pradesh,Etah,SP,INDIA,47.091938585543474,28052.0,regional,socialist,2.36283788315921,2.7763784156669615
Uttar Pradesh,Etawah,SP,INDIA,47.47094170542396,58419.0,regional,socialist,2.4449075812651446,5.650987053388334
Uttar Pradesh,Faizabad,SP,INDIA,48.59366630401144,54567.0,regional,socialist,2.325713396564593,4.7838051796283025
Uttar Pradesh,Farrukhabad,BJP,NDA,47.20118321445085,2678.0,national,centre-right,2.2465748409201245,0.2590458060309899
Uttar Pradesh,Fatehpur,SP,INDIA,45.19903445883441,33199.0,regional,socialist,2.568535157164503,2.9991580423219233
Uttar Pradesh,Fatehpur Sikri,BJP,NDA,43.09383022854408,43405.0,national,centre-right,2.833871736060939,4.197146462570892
Uttar Pradesh,Firozabad,SP,INDIA,49.04171964858538,89312.0,regional,socialist,2.408260905481376,8.065774643817008
Uttar Pradesh,Gautam Buddha Nagar,BJP,NDA,59.68569011246525,559472.0,national,centre-right,2.3252988109135715,38.92672364608933
Uttar Pradesh,Ghaziabad,BJP,NDA,58.089810463605886,336965.0,national,centre-right,2.154597373386125,22.916085770828943
Uttar Pradesh,Ghazipur,SP,INDIA,46.82289561822366,124861.0,regional,socialist,2.7071277149771853,10.828345304025511
Uttar Pradesh,Ghosi,SP,INDIA,43.728087329109414,162943.0,regional,socialist,3.1888499600443136,14.161690958551702
Uttar Pradesh,Gonda,BJP,NDA,49.77080106287859,46224.0,national,centre-right,2.2194006253612106,4.850957724130119
Uttar Pradesh,Gorakhpur,BJP,NDA,50.747349518759755,103526.0,national,centre-right,2.3014324187891417,8.967847728672496
Uttar Pradesh,Hamirpur,SP,INDIA,43.99564601062136,2629.0,regional,socialist,2.5477390971895497,0.2357215419362788
Uttar Pradesh,Hardoi,BJP,NDA,44.249697304647874,27856.0,national,centre-right,2.6151246446216767,2.5320966152660276
Uttar Pradesh,Hathras,BJP,NDA,51.2363307226245,247318.0,national,centre-right,2.6472560500746614,22.84228609428107
Uttar Pradesh,Jalaun,SP,INDIA,46.96226313146121,53898.0,regional,socialist,2.459753567950128,4.774174918441844
Uttar Pradesh,Jaunpur,SP,INDIA,46.20943411981252,99335.0,regional,socialist,2.6862007382069275,9.015799772733047
Uttar Pradesh,Jhansi,BJP,NDA,50.00456354409181,102614.0,national,centre-right,2.306510588937909,7.43307164184727
Uttar Pradesh,Kairana,SP,INDIA,48.898876279628006,69116.0,regional,socialist,2.354446139428712,6.400779399262454
Uttar Pradesh,Kaiserganj,BJP,NDA,53.78622896735615,148843.0,national,centre-right,2.224749013726083,14.014042005500428
