state,constituency,candidate,gender,age,category,party,party_symbol,total_votes_polled_in_the_constituency,valid_votes,evm_votes,postal_votes,votes,over_total_electors_in_constituency,over_total_votes_polled_in_constituency,over_total_valid_votes_polled_in_constituency,total_electors,year,rank,winner,vote_share,next_votes,margin_votes
Haryana,SIRSA,SELJA,FEMALE,61.0,SC,INC,Hand,1356358.0,1350509.0,732298.0,1525.0,733823.0,37.8,54.1,54.34,1941319.0,2024,1.0,True,54.17139119701883,465326.0,268497.0
Haryana,SIRSA,ASHOK TANWAR,MALE,48.0,SC,BJP,Lotus,1356358.0,1350509.0,464472.0,854.0,465326.0,23.97,34.31,34.46,1941319.0,2024,2.0,False,34.35073141635514,92453.0,
Haryana,SONIPAT,SATPAL BRAHAMCHARI,MALE,60.0,GENERAL,INC,Hand,1127054.0,1121624.0,546163.0,2519.0,548682.0,30.88,48.68,48.92,1777008.0,2024,1.0,True,48.81755674659947,526866.0,21816.0
Haryana,SONIPAT,MOHAN LAL BADOLI,MALE,61.0,GENERAL,BJP,Lotus,1127054.0,1121624.0,525069.0,1797.0,526866.0,29.65,46.75,46.97,1777008.0,2024,2.0,False,46.876534773974505,12822.0,
Himachal Pradesh,HAMIRPUR,ANURAG SINGH THAKUR,MALE,50.0,GENERAL,BJP,Lotus,1052398.0,1042085.0,593055.0,14013.0,607068.0,41.69,57.68,58.26,1456099.0,2024,1.0,True,57.96710090970463,424711.0,182357.0
Himachal Pradesh,HAMIRPUR,SATPAL RAIZADA,MALE,53.0,GENERAL,INC,Hand,1052398.0,1042085.0,414828.0,9883.0,424711.0,29.17,40.36,40.76,1456099.0,2024,2.0,False,40.55437841306338,5178.0,
Himachal Pradesh,KANGRA,DR RAJEEV BHARDWAJ,MALE,62.0,GENERAL,BJP,Lotus,1038678.0,1030496.0,622482.0,10311.0,632793.0,41.52,60.92,61.41,1524032.0,2024,1.0,True,61.02927277146175,380898.0,251895.0
Himachal Pradesh,KANGRA,ANAND SHARMA,MALE,71.0,GENERAL,INC,Hand,1038678.0,1030496.0,374346.0,6552.0,380898.0,24.99,36.67,36.96,1524032.0,2024,2.0,False,36.73543787637385,7753.0,
Himachal Pradesh,MANDI,KANGNA RANAUT,FEMALE,37.0,GENERAL,BJP,Lotus,1018685.0,1010165.0,527463.0,9559.0,537022.0,38.99,52.72,53.16,1377173.0,2024,1.0,True,52.86638249278901,462267.0,74755.0
Himachal Pradesh,MANDI,VIKRAMADITYA SINGH,MALE,34.0,GENERAL,INC,Hand,1018685.0,1010165.0,453760.0,8507.0,462267.0,33.57,45.38,45.76,1377173.0,2024,2.0,False,45.5072306829033,5645.0,
Himachal Pradesh,SHIMLA,Suresh Kumar Kashyap,MALE,53.0,SC,BJP,Lotus,971315.0,964035.0,513936.0,5812.0,519748.0,38.37,53.51,53.91,1354665.0,2024,1.0,True,53.5842014918064,428297.0,91451.0
Himachal Pradesh,SHIMLA,Vinod Sultanpuri,MALE,42.0,SC,INC,Hand,971315.0,964035.0,423388.0,4909.0,428297.0,31.62,44.09,44.43,1354665.0,2024,2.0,False,44.155923151866304,6500.0,
Jammu and Kashmir,ANANTNAG-RAJOURI,MIAN ALTAF AHMAD,MALE,66.0,GENERAL,JKN,Plough,1026420.0,1019925.0,517489.0,4347.0,521836.0,28.21,50.84,51.16,1849517.0,2024,1.0,True,50.8538729306104,240042.0,281794.0
Jammu and Kashmir,ANANTNAG-RAJOURI,MEHBOOBA MUFTI,FEMALE,64.0,GENERAL,JKPDP,Ink pot & pen,1026420.0,1019925.0,238210.0,1832.0,240042.0,12.98,23.39,23.54,1849517.0,2024,2.0,False,23.39253207139711,142195.0,
Jammu and Kashmir,BARAMULLA,ABDUL RASHID SHEIKH,MALE,58.0,GENERAL,IND,Pressure cooker,1034722.0,1028916.0,469574.0,2907.0,472481.0,27.08,45.66,45.92,1744525.0,2024,1.0,True,45.698907050972046,268339.0,204142.0
Jammu and Kashmir,BARAMULLA,OMAR ABDULLAH,MALE,53.0,GENERAL,JKN,Plough,1034722.0,1028916.0,266301.0,2038.0,268339.0,15.38,25.93,26.08,1744525.0,2024,2.0,False,25.954057452364832,173239.0,
Jammu and Kashmir,JAMMU,JUGAL KISHORE,MALE,61.0,GENERAL,BJP,Lotus,1309825.0,1297531.0,677571.0,10017.0,687588.0,37.81,52.49,52.99,1818657.0,2024,1.0,True,52.80300051605927,552090.0,135498.0
Jammu and Kashmir,JAMMU,RAMAN BHALLA,MALE,61.0,GENERAL,INC,Hand,1309825.0,1297531.0,546031.0,6059.0,552090.0,30.36,42.15,42.55,1818657.0,2024,2.0,False,42.39749465510039,10300.0,
Jammu and Kashmir,SRINAGAR,AGA SYED RUHULLAH MEHDI,MALE,46.0,GENERAL,JKN,Plough,676408.0,669244.0,355294.0,1572.0,356866.0,20.41,52.76,53.32,1748803.0,2024,1.0,True,52.85008930131716,168450.0,188416.0
Jammu and Kashmir,SRINAGAR,WAHEED UR REHMAN PARA,MALE,36.0,GENERAL,JKPDP,Ink pot & pen,676408.0,669244.0,167666.0,784.0,168450.0,9.63,24.9,25.17,1748803.0,2024,2.0,False,24.946611733274885,65954.0,
Jammu and Kashmir,UDHAMPUR,DR JITENDRA SINGH,MALE,67.0,GENERAL,BJP,Lotus,1115491.0,1100789.0,566833.0,4243.0,571076.0,34.8,51.2,51.88,1640846.0,2024,1.0,True,51.27612062920267,446703.0,124373.0
Jammu and Kashmir,UDHAMPUR,CH LAL SINGH,MALE,65.0,GENERAL,INC,Hand,1115491.0,1100789.0,444151.0,2552.0,446703.0,27.22,40.05,40.58,1640846.0,2024,2.0,False,40.10884175385889,39599.0,
Jharkhand,Chatra,KALI CHARAN SINGH,MALE,62.0,GENERAL,BJP,Lotus,1089296.0,1077870.0,568912.0,5644.0,574556.0,33.94,52.75,53.3,1692698.0,2024,1.0,True,52.88715469066562,353597.0,220959.0
Jharkhand,Chatra,KRISHNA NAND TRIPATHI,MALE,52.0,GENERAL,INC,Hand,1089296.0,1077870.0,348110.0,5487.0,353597.0,20.89,32.46,32.81,1692698.0,2024,2.0,False,32.54815759848525,31991.0,
Jharkhand,Dhanbad,DULU MAHATO,MALE,49.0,GENERAL,BJP,Lotus,1431957.0,1420653.0,782423.0,6749.0,789172.0,34.46,55.11,55.55,2290354.0,2024,1.0,True,55.26387475691645,457589.0,331583.0
Jharkhand,Dhanbad,ANUPAMA SINGH,FEMALE,38.0,GENERAL,INC,Hand,1431957.0,1420653.0,452358.0,5231.0,457589.0,19.98,31.96,32.21,2290354.0,2024,2.0,False,32.043890541152805,79653.0,
Jharkhand,Dumka,NALIN SOREN,MALE,76.0,ST,JMM,Bow & arrow,1185151.0,1179606.0,542299.0,5071.0,547370.0,34.38,46.19,46.4,1592192.0,2024,1.0,True,46.22542081457135,524843.0,22527.0
Jharkhand,Dumka,SITA MURMU,FEMALE,49.0,ST,BJP,Lotus,1185151.0,1179606.0,520714.0,4129.0,524843.0,32.96,44.28,44.49,1592192.0,2024,2.0,False,44.32301466390571,21372.0,
Jharkhand,Giridih,CHANDRA PRAKASH CHOUDHARY,MALE,55.0,GENERAL,AJSUP,Banana,1265546.0,1258789.0,447896.0,3243.0,451139.0,24.17,35.65,35.84,1866763.0,2024,1.0,True,35.667870778197596,370259.0,80880.0
Jharkhand,Giridih,MATHURA PRASAD MAHATO,MALE,56.0,GENERAL,JMM,Bow & arrow,1265546.0,1258789.0,367197.0,3062.0,370259.0,19.83,29.26,29.41,1866763.0,2024,2.0,False,29.273350711121548,347322.0,
Jharkhand,Godda,NISHIKANT DUBEY,MALE,52.0,GENERAL,BJP,Lotus,1402941.0,1393843.0,688879.0,4261.0,693140.0,34.14,49.41,49.73,2030444.0,2024,1.0,True,49.57359584152241,591327.0,101813.0
Jharkhand,Godda,PRADEEP YADAV,MALE,58.0,GENERAL,INC,Hand,1402941.0,1393843.0,586104.0,5223.0,591327.0,29.12,42.15,42.42,2030444.0,2024,2.0,False,42.29189731970442,26837.0,
Jharkhand,Hazaribagh,MANISH JAISWAL,MALE,59.0,GENERAL,BJP,Lotus,1265455.0,1257467.0,647416.0,7197.0,654613.0,33.69,51.73,52.06,1942771.0,2024,1.0,True,51.7616890454167,377927.0,276686.0
Jharkhand,Hazaribagh,JAI PRAKASH BHAI PATEL,MALE,40.0,GENERAL,INC,Hand,1265455.0,1257467.0,371641.0,6286.0,377927.0,19.45,29.86,30.05,1942771.0,2024,2.0,False,29.88351874446,157977.0,
Jharkhand,Jamshedpur,BIDYUT BARAN MAHATO,MALE,61.0,GENERAL,BJP,Lotus,1279236.0,1270303.0,719891.0,6283.0,726174.0,38.8,56.77,57.17,1871388.0,2024,1.0,True,56.837626572346124,466392.0,259782.0
Jharkhand,Jamshedpur,SAMIR KUMAR MOHANTY,MALE,54.0,GENERAL,JMM,Bow & arrow,1279236.0,1270303.0,459997.0,6395.0,466392.0,24.92,36.46,36.72,1871388.0,2024,2.0,False,36.50449387106899,8469.0,
Jharkhand,Khunti,KALI CHARAN MUNDA,MALE,62.0,ST,INC,Hand,940247.0,914763.0,503997.0,7650.0,511647.0,38.49,54.42,55.93,1329423.0,2024,1.0,True,54.623340685526145,361972.0,149675.0
Jharkhand,Khunti,ARJUN MUNDA,MALE,55.0,ST,BJP,Lotus,940247.0,914763.0,358076.0,3896.0,361972.0,27.23,38.5,39.57,1329423.0,2024,2.0,False,38.644064901428656,21919.0,
Jharkhand,Kodarma,ANNPURNA DEVI,FEMALE,55.0,GENERAL,BJP,Lotus,1373091.0,1327812.0,787185.0,4472.0,791657.0,35.86,57.66,59.62,2207845.0,2024,1.0,True,57.7867009644049,414643.0,377014.0
Jharkhand,Kodarma,VINOD KUMAR SINGH,MALE,46.0,GENERAL,CPI(ML)(L),Flag with three stars,1373091.0,1327812.0,410945.0,3698.0,414643.0,18.78,30.2,31.23,2207845.0,2024,2.0,False,30.26670773830553,42152.0,
Jharkhand,Lohardaga,SUKHDEO BHAGAT,MALE,63.0,ST,INC,Hand,971662.0,955741.0,476112.0,6926.0,483038.0,33.35,49.71,50.54,1448225.0,2024,1.0,True,49.94576709318858,343900.0,139138.0
Jharkhand,Lohardaga,SAMIR ORAON,MALE,53.0,ST,BJP,Lotus,971662.0,955741.0,339685.0,4215.0,343900.0,23.75,35.39,35.98,1448225.0,2024,2.0,False,35.559002197234065,45998.0,
Jharkhand,Palamu,VISHNU DAYAL RAM,MALE,72.0,SC,BJP,Lotus,1392035.0,1366395.0,762290.0,8072.0,770362.0,34.27,55.34,56.38,2248082.0,2024,1.0,True,55.392316884992,481555.0,288807.0
Jharkhand,Palamu,MAMTA BHUIYAN,FEMALE,34.0,SC,RJD,Hurricane lamp,1392035.0,1366395.0,473668.0,7887.0,481555.0,21.42,34.59,35.24,2248082.0,2024,2.0,False,34.62586051434562,40000.0,
Jharkhand,Rajmahal,VIJAY KUMAR HANSDAK,MALE,41.0,ST,JMM,Bow & arrow,1218620.0,1200032.0,607293.0,6078.0,613371.0,35.96,50.33,51.11,1705708.0,2024,1.0,True,50.34857405998281,435107.0,178264.0
Jharkhand,Rajmahal,TALA MARANDI,MALE,60.0,ST,BJP,Lotus,1218620.0,1200032.0,430544.0,4563.0,435107.0,25.51,35.7,36.26,1705708.0,2024,2.0,False,35.71576910795741,42140.0,
Jharkhand,Ranchi,SANJAY SETH,MALE,65.0,GENERAL,BJP,Lotus,1452196.0,1439628.0,658975.0,5757.0,664732.0,30.18,45.77,46.17,2202528.0,2024,1.0,True,45.91385023011077,544220.0,120512.0
Jharkhand,Ranchi,YASHASWINI SAHAY,FEMALE,27.0,GENERAL,INC,Hand,1452196.0,1439628.0,537646.0,6574.0,544220.0,24.71,37.48,37.8,2202528.0,2024,2.0,False,37.589939362375944,132647.0,
Jharkhand,Singhbhum,JOBA MAJHI,FEMALE,60.0,ST,JMM,Bow & arrow,1011759.0,983615.0,515989.0,4175.0,520164.0,35.89,51.41,52.88,1449471.0,2024,1.0,True,51.62421087002046,351762.0,168402.0
Jharkhand,Singhbhum,GEETA KORA,FEMALE,40.0,ST,BJP,Lotus,1011759.0,983615.0,349006.0,2756.0,351762.0,24.27,34.77,35.76,1449471.0,2024,2.0,False,34.91098127525191,44292.0,
Karnataka,Bagalkot,GADDIGOUDAR. PARVATAGOUDA. CHANDANAGOUDA.,MALE,72.0,GENERAL,BJP,Lotus,1319713.0,1314141.0,667441.0,3598.0,671039.0,37.07,50.85,51.06,1810090.0,2024,1.0,True,50.93039335560176,602640.0,68399.0
Karnataka,Bagalkot,SAMYUKTA SHIVANAND PATIL,FEMALE,30.0,GENERAL,INC,Hand,1319713.0,1314141.0,600741.0,1899.0,602640.0,33.29,45.66,45.86,1810090.0,2024,2.0,False,45.739058760846746,5629.0,
Karnataka,Bangalore North,SHOBHA KARANDLAJE,FEMALE,57.0,GENERAL,BJP,Lotus,1756885.0,1738950.0,982805.0,3244.0,986049.0,30.67,56.12,56.7,3215291.0,2024,1.0,True,56.26514975144137,726573.0,259476.0
Karnataka,Bangalore North,PROFESSOR M.V RAJEEV GOWDA,MALE,61.0,GENERAL,INC,Hand,1756885.0,1738950.0,725190.0,1383.0,726573.0,22.6,41.36,41.78,3215291.0,2024,2.0,False,41.4591350433437,13554.0,
Karnataka,Bangalore Rural,DR C N MANJUNATH,MALE,67.0,GENERAL,BJP,Lotus,1920679.0,1908891.0,1075553.0,3449.0,1079002.0,38.5,56.18,56.53,2802956.0,2024,1.0,True,56.2114881690405,809355.0,269647.0
Karnataka,Bangalore Rural,D K SURESH,MALE,57.0,GENERAL,INC,Hand,1920679.0,1908891.0,807459.0,1896.0,809355.0,28.88,42.14,42.4,2802956.0,2024,2.0,False,42.164008043593775,10649.0,
Karnataka,Bangalore South,TEJASVI SURYA,MALE,33.0,GENERAL,BJP,Lotus,1250052.0,1241485.0,747780.0,3050.0,750830.0,32.06,60.06,60.48,2341895.0,2024,1.0,True,60.09803560594297,473747.0,277083.0
Karnataka,Bangalore South,SOWMYA REDDY,FEMALE,41.0,GENERAL,INC,Hand,1250052.0,1241485.0,472754.0,993.0,473747.0,20.23,37.9,38.16,2341895.0,2024,2.0,False,37.9197209411034,7857.0,
Karnataka,Bangalore central,P C MOHAN,MALE,60.0,GENERAL,BJP,Lotus,1318346.0,1304384.0,657236.0,1679.0,658915.0,27.07,49.98,50.52,2434254.0,2024,1.0,True,50.05013254741704,626208.0,32707.0
Karnataka,Bangalore central,MANSOOR ALI KHAN,MALE,51.0,GENERAL,INC,Hand,1318346.0,1304384.0,625368.0,840.0,626208.0,25.72,47.5,48.01,2434254.0,2024,2.0,False,47.56576098928227,12126.0,
Karnataka,Belgaum,JAGADISH SHETTAR,MALE,68.0,GENERAL,BJP,Lotus,1386821.0,1378163.0,756471.0,5558.0,762029.0,39.45,54.95,55.29,1931746.0,2024,1.0,True,55.06431512932034,583592.0,178437.0
Karnataka,Belgaum,MRINAL R HEBBALKAR,MALE,31.0,GENERAL,INC,Hand,1386821.0,1378163.0,580897.0,2695.0,583592.0,30.21,42.08,42.35,1931746.0,2024,2.0,False,42.17043418944728,9503.0,
Karnataka,Bellary,E. TUKARAM,MALE,57.0,ST,INC,Hand,1389995.0,1382025.0,729581.0,1264.0,730845.0,38.78,52.58,52.88,1884472.0,2024,1.0,True,52.58203025510931,631853.0,98992.0
Karnataka,Bellary,B. SREERAMULU,MALE,53.0,ST,BJP,Lotus,1389995.0,1382025.0,629813.0,2040.0,631853.0,33.53,45.46,45.72,1884472.0,2024,2.0,False,45.45986298432853,7889.0,
Karnataka,Bidar,SAGAR ESHWAR KHANDRE,MALE,26.0,GENERAL,INC,Hand,1243057.0,1237636.0,665162.0,1155.0,666317.0,35.17,53.6,53.84,1894364.0,2024,1.0,True,53.634806435046634,537442.0,128875.0
Karnataka,Bidar,BHAGWANTH KHUBA,MALE,57.0,GENERAL,BJP,Lotus,1243057.0,1237636.0,535766.0,1676.0,537442.0,28.37,43.24,43.42,1894364.0,2024,2.0,False,43.26108690017564,5302.0,
Karnataka,Bijapur,RAMESH JIGAJINAGI,MALE,71.0,SC,BJP,Lotus,1297073.0,1288612.0,669055.0,3726.0,672781.0,34.54,51.87,52.21,1947976.0,2024,1.0,True,51.90754825578614,595552.0,77229.0
Karnataka,Bijapur,RAJU ALAGUR.,MALE,64.0,SC,INC,Hand,1297073.0,1288612.0,593277.0,2275.0,595552.0,30.57,45.92,46.22,1947976.0,2024,2.0,False,45.949044605644254,7691.0,
Karnataka,Chamarajanagar,SUNIL BOSE,MALE,42.0,SC,INC,Hand,1370336.0,1361654.0,749926.0,1745.0,751671.0,42.26,54.85,55.2,1778667.0,2024,1.0,True,54.874627408294806,562965.0,188706.0
Karnataka,Chamarajanagar,BALARAJ.S,MALE,58.0,SC,BJP,Lotus,1370336.0,1361654.0,561056.0,1909.0,562965.0,31.65,41.08,41.34,1778667.0,2024,2.0,False,41.098425533126445,15903.0,
Karnataka,Chikkballapur,DR.K.SUDHAKAR,MALE,50.0,GENERAL,BJP,Lotus,1531043.0,1524224.0,819588.0,3031.0,822619.0,41.51,53.73,53.97,1981767.0,2024,1.0,True,53.73714741119139,659159.0,163460.0
Karnataka,Chikkballapur,M.S. RAKSHA RAMAIAH,MALE,38.0,GENERAL,INC,Hand,1531043.0,1524224.0,657489.0,1670.0,659159.0,33.26,43.05,43.25,1981767.0,2024,2.0,False,43.05921009654956,6596.0,
Karnataka,Chikkodi,PRIYANKA SATISH JARKIHOLI,FEMALE,27.0,ST,INC,Hand,1395325.0,1390485.0,710823.0,2638.0,713461.0,40.3,51.13,51.31,1770523.0,2024,1.0,True,51.21416875973105,622627.0,90834.0
Karnataka,Chikkodi,ANNASAHEB SHANKAR JOLLE,MALE,60.0,GENERAL,BJP,Lotus,1395325.0,1390485.0,618168.0,4459.0,622627.0,35.17,44.62,44.78,1770523.0,2024,2.0,False,44.69385748115883,25466.0,
Karnataka,Chitradurga,GOVIND MAKTHAPPA KARJOL,MALE,73.0,SC,BJP,Lotus,1367995.0,1363719.0,681217.0,3673.0,684890.0,36.87,50.07,50.22,1857385.0,2024,1.0,True,50.10501796388787,636769.0,48121.0
Karnataka,Chitradurga,B.N.CHANDRAPPA,MALE,68.0,SC,INC,Hand,1367995.0,1363719.0,634152.0,2617.0,636769.0,34.28,46.55,46.69,1857385.0,2024,2.0,False,46.58459341477743,7705.0,
Karnataka,Dakshina Kannada,CAPTAIN BRIJESH CHOWTA,MALE,42.0,GENERAL,BJP,Lotus,1418468.0,1392194.0,760130.0,4002.0,764132.0,42.03,53.87,54.89,1818127.0,2024,1.0,True,53.97289107694046,614924.0,149208.0
Karnataka,Dakshina Kannada,PADMARAJ.R.POOJARY,MALE,53.0,GENERAL,INC,Hand,1418468.0,1392194.0,612103.0,2821.0,614924.0,33.82,43.35,44.17,1818127.0,2024,2.0,False,43.433891098130346,23576.0,
Karnataka,Davanagere,DR. PRABHA MALLIKARJUN,FEMALE,48.0,GENERAL,INC,Hand,1321228.0,1317192.0,631453.0,1606.0,633059.0,37.03,47.91,48.06,1709809.0,2024,1.0,True,47.94564848587666,606965.0,26094.0
Karnataka,Davanagere,GAYITHRI SIDDESHWARA,FEMALE,69.0,GENERAL,BJP,Lotus,1321228.0,1317192.0,604531.0,2434.0,606965.0,35.5,45.94,46.08,1709809.0,2024,2.0,False,45.96938126340535,42907.0,
Karnataka,Dharwad,PRALHAD JOSHI,MALE,61.0,GENERAL,BJP,Lotus,1366570.0,1360344.0,713649.0,2582.0,716231.0,39.05,52.41,52.65,1834015.0,2024,1.0,True,52.41388344306696,618907.0,97324.0
Karnataka,Dharwad,VINOD ASOOTI,MALE,34.0,GENERAL,INC,Hand,1366570.0,1360344.0,617616.0,1291.0,618907.0,33.75,45.29,45.5,1834015.0,2024,2.0,False,45.29169968920395,6147.0,
Karnataka,Gulbarga,RADHAKRISHNA,MALE,63.0,SC,INC,Hand,1311233.0,1302048.0,650623.0,1698.0,652321.0,31.08,49.75,50.1,2098778.0,2024,1.0,True,49.77737114043207,625116.0,27205.0
Karnataka,Gulbarga,DR. UMESH G JADHAV,MALE,65.0,SC,BJP,Lotus,1311233.0,1302048.0,622615.0,2501.0,625116.0,29.78,47.67,48.01,2098778.0,2024,2.0,False,47.701409486774665,8429.0,
Karnataka,Hassan,SHREYAS. M. PATEL,MALE,32.0,GENERAL,INC,Hand,1357375.0,1346466.0,670274.0,2714.0,672988.0,38.7,49.58,49.98,1738818.0,2024,1.0,True,49.6667544890912,630339.0,42649.0
Karnataka,Hassan,PRAJWAL REVANNA,MALE,34.0,GENERAL,JD(S),A lady farmer carrying paddy on her head,1357375.0,1346466.0,626536.0,3803.0,630339.0,36.25,46.44,46.81,1738818.0,2024,2.0,False,46.51924307402102,12173.0,
Karnataka,Haveri,BASAVARAJ BOMMAI,MALE,64.0,GENERAL,BJP,Lotus,1397131.0,1384947.0,702189.0,3349.0,705538.0,39.32,50.5,50.94,1794394.0,2024,1.0,True,50.54677850598791,662025.0,43513.0
Karnataka,Haveri,ANANDSWAMY GADDADEVARMATH,MALE,46.0,GENERAL,INC,Hand,1397131.0,1384947.0,660191.0,1834.0,662025.0,36.89,47.38,47.8,1794394.0,2024,2.0,False,47.42938160726517,10865.0,
Karnataka,Kolar,M. MALLESH BABU,MALE,49.0,SC,JD(S),A lady farmer carrying paddy on her head,1356814.0,1349397.0,689185.0,2296.0,691481.0,40.01,50.96,51.24,1728198.0,2024,1.0,True,51.02322266068883,620093.0,71388.0
Karnataka,Kolar,K V GOWTHAM,MALE,51.0,SC,INC,Hand,1356814.0,1349397.0,618700.0,1393.0,620093.0,35.88,45.7,45.95,1728198.0,2024,2.0,False,45.75562193225051,6487.0,
Karnataka,Koppal,K. RAJASHEKAR BASAVARAJ HITNAL,MALE,44.0,GENERAL,INC,Hand,1329839.0,1325417.0,661921.0,1590.0,663511.0,35.54,49.89,50.06,1867016.0,2024,1.0,True,49.927987502784184,617154.0,46357.0
Karnataka,Koppal,DR . BASAVARAJ. K. SHARANAPPA,MALE,48.0,GENERAL,BJP,Lotus,1329839.0,1325417.0,614866.0,2288.0,617154.0,33.06,46.41,46.56,1867016.0,2024,2.0,False,46.439708157503446,7314.0,
Karnataka,Mandya,H.D. KUMARASWAMY,MALE,65.0,GENERAL,JD(S),A lady farmer carrying paddy on her head,1460563.0,1452531.0,847482.0,4399.0,851881.0,47.85,58.33,58.65,1780149.0,2024,1.0,True,58.33734515674188,567261.0,284620.0
Karnataka,Mandya,VENKATARAMANE GOWDA (STAR CHANDRU),MALE,59.0,GENERAL,INC,Hand,1460563.0,1452531.0,564778.0,2483.0,567261.0,31.87,38.84,39.05,1780149.0,2024,2.0,False,38.84638905076948,12394.0,
Karnataka,Mysore,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,MALE,32.0,GENERAL,BJP,Lotus,1486191.0,1479983.0,790391.0,5112.0,795503.0,37.98,53.53,53.75,2094310.0,2024,1.0,True,53.588243100413415,656241.0,139262.0
Karnataka,Mysore,M. LAKSHMANA,MALE,59.0,GENERAL,INC,Hand,1486191.0,1479983.0,653739.0,2502.0,656241.0,31.33,44.16,44.34,2094310.0,2024,2.0,False,44.207001407233406,4490.0,
Karnataka,Raichur,G. KUMAR NAIK.,MALE,60.0,ST,INC,Hand,1304825.0,1289769.0,669413.0,1553.0,670966.0,33.37,51.42,52.02,2010441.0,2024,1.0,True,51.627900176898,591185.0,79781.0
Karnataka,Raichur,RAJA AMARESHWARA NAIK.,MALE,66.0,ST,BJP,Lotus,1304825.0,1289769.0,588833.0,2352.0,591185.0,29.41,45.31,45.84,2010441.0,2024,2.0,False,45.48910103653455,9850.0,
Karnataka,Shimoga,B.Y.RAGHAVENDRA,MALE,50.0,GENERAL,BJP,Lotus,1378579.0,1372892.0,775731.0,2990.0,778721.0,44.41,56.49,56.72,1753615.0,2024,1.0,True,56.542799137976104,535006.0,243715.0
Karnataka,Shimoga,GEETHA SHIVARAJKUMAR,FEMALE,59.0,GENERAL,INC,Hand,1378579.0,1372892.0,533622.0,1384.0,535006.0,30.51,38.81,38.97,1753615.0,2024,2.0,False,38.846694510116,30050.0,
Karnataka,Tumkur,V. SOMANNA,MALE,72.0,GENERAL,BJP,Lotus,1304308.0,1296991.0,716709.0,4237.0,720946.0,43.38,55.27,55.59,1661834.0,2024,1.0,True,55.310556361535646,545352.0,175594.0
Karnataka,Tumkur,S.P. MUDDAHANUMEGOWDA,MALE,69.0,GENERAL,INC,Hand,1304308.0,1296991.0,543064.0,2288.0,545352.0,32.82,41.81,42.05,1661834.0,2024,2.0,False,41.83908716169614,6775.0,
Karnataka,Udupi Chikmagalur,KOTA SRINIVAS POOJARY,MALE,64.0,GENERAL,BJP,Lotus,1231062.0,1218149.0,728219.0,4015.0,732234.0,46.18,59.48,60.11,1585721.0,2024,1.0,True,59.55940127767773,473059.0,259175.0
Karnataka,Udupi Chikmagalur,K. JAYAPRAKASH HEGDE,MALE,71.0,GENERAL,INC,Hand,1231062.0,1218149.0,470769.0,2290.0,473059.0,29.83,38.43,38.83,1585721.0,2024,2.0,False,38.47828810054839,11269.0,
Karnataka,Uttara Kannada,VISHWESHWAR HEGDE KAGERI,MALE,63.0,GENERAL,BJP,Lotus,1263871.0,1252585.0,777887.0,4608.0,782495.0,47.55,61.91,62.47,1645721.0,2024,1.0,True,61.966991378416026,445067.0,337428.0
Karnataka,Uttara Kannada,DR. ANJALI NIMBALKAR,FEMALE,47.0,GENERAL,INC,Hand,1263871.0,1252585.0,443296.0,1771.0,445067.0,27.04,35.21,35.53,1645721.0,2024,2.0,False,35.24554527737236,10176.0,
Kerala,Alappuzha,K. C VENUGOPAL,MALE,61.0,GENERAL,INC,Hand,1068949.0,1051338.0,398246.0,6314.0,404560.0,28.76,37.85,38.48,1406689.0,2024,1.0,True,38.212794334199494,341047.0,63513.0
Kerala,Alappuzha,A. M ARIFF,MALE,59.0,GENERAL,CPI(M),"Hammer, Sickle and Star",1068949.0,1051338.0,335596.0,5451.0,341047.0,24.24,31.9,32.44,1406689.0,2024,2.0,False,32.213661432904225,299648.0,
Kerala,Alathur,K.RADHAKRISHNAN,MALE,60.0,SC,CPI(M),"Hammer, Sickle and Star",993759.0,980235.0,398818.0,4629.0,403447.0,30.1,40.6,41.16,1340183.0,2024,1.0,True,40.659075975442114,383336.0,20111.0
Kerala,Alathur,RAMYA HARIDAS,FEMALE,38.0,SC,INC,Hand,993759.0,980235.0,379231.0,4105.0,383336.0,28.6,38.57,39.11,1340183.0,2024,2.0,False,38.63230498212177,188230.0,
Kerala,Attingal,ADOOR PRAKASH,MALE,68.0,GENERAL,INC,Hand,986917.0,975550.0,323273.0,4778.0,328051.0,23.41,33.24,33.63,1401114.0,2024,1.0,True,33.29314420084011,327367.0,684.0
Kerala,Attingal,ADV V JOY,MALE,58.0,GENERAL,CPI(M),"Hammer, Sickle and Star",986917.0,975550.0,321715.0,5652.0,327367.0,23.36,33.17,33.56,1401114.0,2024,2.0,False,33.223726608351825,311779.0,
Kerala,Chalakudy,BENNY BEHANAN,MALE,71.0,GENERAL,INC,Hand,953520.0,943224.0,390216.0,3955.0,394171.0,30.06,41.34,41.79,1311257.0,2024,1.0,True,41.435549944443686,330417.0,63754.0
Kerala,Chalakudy,PROF C RAVEENDRANATH,MALE,68.0,GENERAL,CPI(M),"Hammer, Sickle and Star",953520.0,943224.0,327382.0,3035.0,330417.0,25.2,34.65,35.03,1311257.0,2024,2.0,False,34.73368184364971,106400.0,
Kerala,Ernakulam,HIBI EDEN,MALE,40.0,GENERAL,INC,Hand,911035.0,902744.0,478989.0,3328.0,482317.0,36.41,52.94,53.43,1324757.0,2024,1.0,True,52.97264585909751,231932.0,250385.0
