district_id,state,district,survey,survey_year,fertility_rate,electricity_pct,improved_sanitation_pct,lpg_pct,mobile_phone_pct,bank_account_pct,women_secondary_edu_pct,female_literacy_pct,male_literacy_pct,wealth_index_mean,urban_pct
UTTAR_PRADESH__49,Uttar Pradesh,49,NFHS-4,2016,15.070604539026476,50.29407445409737,20.860092045524947,5.606801772820734,1.8457170874646869,,15.09277125272309,30.84429657896985,,,0.0
UTTAR_PRADESH__5,Uttar Pradesh,5,NFHS-4,2016,7.998706969908492,44.08214409707642,35.790700560496404,34.666052438250915,7.893724373188954,,51.67343480791266,24.318495320893565,,,33.87489965601619
UTTAR_PRADESH__50,Uttar Pradesh,50,NFHS-4,2016,12.709265776989891,20.573602353282084,2.7024581994348273,1.6075608068038327,0.5317810834177099,,14.4646218170189,15.39164180079766,,,0.0
UTTAR_PRADESH__51,Uttar Pradesh,51,NFHS-4,2016,13.607142857142858,6.779661016949152,5.084745762711864,0.0,0.0,,3.4482758620689653,1.785714285714286,,,0.0
UTTAR_PRADESH__52,Uttar Pradesh,52,NFHS-4,2016,13.956420605958163,45.775730787919954,15.768786378985231,5.207473564570293,3.1455180618473593,,17.326113902446398,6.090441655231892,,,17.97710756698251
UTTAR_PRADESH__53,Uttar Pradesh,53,NFHS-4,2016,15.811416218877312,26.26100382552046,8.1168878707699,3.583874557993562,1.032421040403204,,12.697709143335038,18.731051348269503,,,0.0
UTTAR_PRADESH__54,Uttar Pradesh,54,NFHS-4,2016,12.48874710873508,44.82357967065768,17.164835187229627,11.309462084491251,2.393595649972187,,18.137209168587777,12.098384449831814,,,39.49432822454108
UTTAR_PRADESH__55,Uttar Pradesh,55,NFHS-4,2016,12.70352224082078,27.507117003164833,12.887199760137484,3.8961521865191777,0.9807793020901124,,13.093371030406152,7.9583959658935,,,8.788285176525637
UTTAR_PRADESH__56,Uttar Pradesh,56,NFHS-4,2016,10.666666666666666,68.18181818181822,9.090909090909092,0.0,0.0,,18.918918918918916,6.666666666666663,,,0.0
UTTAR_PRADESH__57,Uttar Pradesh,57,NFHS-4,2016,13.214025085988938,29.417434989490303,4.560573509510301,1.1480492260345845,0.0,,14.15273330570986,13.8874310280355,,,0.0
UTTAR_PRADESH__58,Uttar Pradesh,58,NFHS-4,2016,14.303185862590697,35.47281184433807,11.865528776078904,5.666881976861337,0.5948781035436471,,13.421749741237669,11.279044569178003,,,14.871952588591178
UTTAR_PRADESH__59,Uttar Pradesh,59,NFHS-4,2016,11.980666049016344,28.166099392411624,10.25930127957444,5.12965063978722,0.0,,22.527240091888963,14.18447461569509,,,0.0
UTTAR_PRADESH__6,Uttar Pradesh,6,NFHS-4,2016,7.825771975588591,67.47366565462637,42.5676460748358,46.46091853286289,5.1778846142170245,,40.93737603903289,33.71475381781874,,,0.0
UTTAR_PRADESH__60,Uttar Pradesh,60,NFHS-4,2016,8.174503880288409,54.87835626116235,17.82330864182518,0.0,0.0,,33.15186178494421,23.630014747330872,,,0.0
UTTAR_PRADESH__61,Uttar Pradesh,61,NFHS-4,2016,11.203162763688225,62.42057603520006,34.283048897352664,24.931454075627567,7.043596509883774,,30.866909072119032,15.286974267991882,,,31.865538238497965
UTTAR_PRADESH__62,Uttar Pradesh,62,NFHS-4,2016,15.138360884864424,50.07222767215913,6.319218185819166,0.0,0.0,,7.102275446104193,7.767579057144777,,,0.0
UTTAR_PRADESH__63,Uttar Pradesh,63,NFHS-4,2016,13.166666666666666,0.0,0.0,0.0,0.0,,5.555555555555555,2.941176470588235,,,0.0
UTTAR_PRADESH__7,Uttar Pradesh,7,NFHS-4,2016,9.060197643448694,27.833237327276645,10.44345993532669,8.745887845021533,1.3964257148331354,,21.586053456927605,15.52874824698804,,,7.468720863953622
UTTAR_PRADESH__8,Uttar Pradesh,8,NFHS-4,2016,14.073136175464118,73.33197475847678,54.00001335815361,36.738881320095025,14.150334398981476,,42.84226802813967,24.959358408206416,,,60.73311943009136
UTTAR_PRADESH__9,Uttar Pradesh,9,NFHS-4,2016,18.86301458105813,20.933152935276624,23.10837499323305,0.0,3.327214241781947,,6.988475111922877,9.344375364033352,,,10.895784296199526
UTTAR_PRADESH__AGRA,Uttar Pradesh,Agra,NFHS-5,2020,,87.20167928804013,36.008396440200656,30.30314043130341,14.982138736331544,16.99410365406001,,51.89858626068972,68.27171618209749,-24123.224346556057,56.656211257845555
UTTAR_PRADESH__ALIGARH,Uttar Pradesh,Aligarh,NFHS-5,2020,,86.94126155764408,27.020325469452654,19.06914268210081,7.296982014315861,16.866546724828144,,46.99403505328147,65.74706095709213,-46514.338128059,41.235677009398394
UTTAR_PRADESH__ALLAHABAD,Uttar Pradesh,Allahabad,NFHS-5,2020,,71.5991982131802,13.603207147279232,7.398797319770289,0.0,7.398797319770289,,51.951934822843185,70.22591111138074,-75322.21579378359,40.80962144183769
UTTAR_PRADESH__AMBEDKAR_NAGAR,Uttar Pradesh,Ambedkar Nagar,NFHS-5,2020,,76.75736947777236,29.878188199086676,15.098473274540527,15.098473274540527,29.69747203402019,,54.008847064222195,69.8341320180467,-23229.79701049974,22.866007018995347
UTTAR_PRADESH__AURAIYA,Uttar Pradesh,Auraiya,NFHS-5,2020,,100.0,59.120519490754,46.497690428760926,33.06256931661607,62.9098876483988,,60.146206831846506,73.80655099724339,29031.753476185037,48.90064936344249
UTTAR_PRADESH__AZAMGARH,Uttar Pradesh,Azamgarh,NFHS-5,2020,,88.50551064556326,32.078453898112,24.789337051642253,4.966063491334771,19.06258257693969,,52.06313342427721,68.24556981081871,-36661.3844914346,50.3393650866523
UTTAR_PRADESH__BAGHPAT,Uttar Pradesh,Baghpat,NFHS-5,2020,,84.60853491463986,25.52731803496976,10.116870123552166,24.266013478027105,21.844875897154996,,51.098381698834785,69.97271701401289,-41249.74954047167,46.12987220123958
UTTAR_PRADESH__BAHRAICH,Uttar Pradesh,Bahraich,NFHS-5,2020,,100.0,52.56597371414864,26.282986857074324,33.7414720030182,39.97554113990748,,31.638163405718416,47.63233478895635,11825.329812736303,51.25447577926592
UTTAR_PRADESH__BALLIA,Uttar Pradesh,Ballia,NFHS-5,2020,,100.0,42.146216522189576,18.47292936608597,23.6732871561036,22.99599861309577,,51.22498838450109,69.39796832091778,-31127.44806755602,42.146216522189576
UTTAR_PRADESH__BALRAMPUR,Uttar Pradesh,Balrampur,NFHS-5,2020,,92.78853528201844,29.049499219630174,27.86756452263073,14.60878148611355,29.031710922076716,,31.27964377180969,48.88604413122207,-12873.469743614924,35.09681753816577
UTTAR_PRADESH__BANDA,Uttar Pradesh,Banda,NFHS-5,2020,,87.86053135469436,51.442125418777415,28.128053018894683,5.808789562557581,36.44834998873401,,44.66656429131865,65.29057560183709,-20113.823103811563,51.442125418777415
UTTAR_PRADESH__BARA_BANKI,Uttar Pradesh,Bara Banki,NFHS-5,2020,,100.0,14.600129133732976,24.3555298512106,1.1663958530323475,4.477911093566876,,43.893446685367,59.19594534035745,-14115.97085331285,14.600129133732976
UTTAR_PRADESH__BAREILLY,Uttar Pradesh,Bareilly,NFHS-5,2020,,85.4734017567046,29.125779820594317,23.78633854596133,16.523039424313623,32.37518595754396,,40.61149072987247,56.950287678699056,-33041.69251662937,45.5252565876422
UTTAR_PRADESH__BASTI,Uttar Pradesh,Basti,NFHS-5,2020,,67.7749317719061,40.33057237480494,29.009817243260557,26.870242224289697,23.65499123945635,,47.47500810458554,65.30210185521544,-32991.36236352092,48.90064936344248
UTTAR_PRADESH__BIJNOR,Uttar Pradesh,Bijnor,NFHS-5,2020,,88.93570492654682,39.146377096007505,17.897195279807956,16.156738444826363,54.83611942014507,,50.74782940429112,64.61905617018398,-24912.415049388368,33.614229559280915
UTTAR_PRADESH__BUDAUN,Uttar Pradesh,Budaun,NFHS-5,2020,,78.8737587516155,35.41982339613697,34.809917794404356,14.293582147752462,27.36735309203969,,32.72643901858486,50.13322261516782,-20987.98990109695,55.34461178581198
UTTAR_PRADESH__BULANDSHAHR,Uttar Pradesh,Bulandshahr,NFHS-5,2020,,67.60906590762747,35.218131815254964,34.66954363907618,32.563458407785085,46.428930891351335,,47.06069431789256,67.92072661847111,-13278.440521712151,46.44544356288378
UTTAR_PRADESH__CHANDAULI,Uttar Pradesh,Chandauli,NFHS-5,2020,,100.0,26.699528889096342,25.8414074958856,13.76591028323612,33.01848895862196,,50.82649534524754,68.71505690609635,-13868.995640016015,26.699528889096342
UTTAR_PRADESH__CHITRAKOOT,Uttar Pradesh,Chitrakoot,NFHS-5,2020,,63.30587037746491,40.4692650104138,34.77212089047554,38.517887752847045,16.627602489072128,,43.26058330765136,62.59728151807489,-24705.89202570301,28.56311801249656
UTTAR_PRADESH__DEORIA,Uttar Pradesh,Deoria,NFHS-5,2020,,89.2148104636289,46.944578629865944,24.53487167794468,24.53487167794468,22.39640520476266,,50.9079570965328,70.20051566374144,-17149.266109142347,46.0740523181444
UTTAR_PRADESH__ETAH,Uttar Pradesh,Etah,NFHS-5,2020,,76.2501943119089,44.58378672778746,20.81445340201858,18.323828597039657,20.81445340201858,,49.3458793603509,68.30099890324371,-30001.877045834925,20.83398103969637
UTTAR_PRADESH__ETAWAH,Uttar Pradesh,Etawah,NFHS-5,2020,,96.79958468793556,36.738640094745385,34.179683196153924,23.570110602400874,32.87685905907827,,59.5716580112344,73.72212291453864,-16583.583938895546,51.576861968252295
UTTAR_PRADESH__FAIZABAD,Uttar Pradesh,Faizabad,NFHS-5,2020,,97.58751598252458,30.985959997513906,41.49744529644885,21.33602392761223,44.34070392844093,,50.56778782335343,66.55449069090238,6298.2410596915915,30.985959997513906
UTTAR_PRADESH__FARRUKHABAD,Uttar Pradesh,Farrukhabad,NFHS-5,2020,,88.68761778149263,56.97430780912532,68.77009712481035,44.34380889074632,51.55982024846048,,49.81432686662935,65.0766218794721,31239.419675419347,39.76403093277546
UTTAR_PRADESH__FATEHPUR,Uttar Pradesh,Fatehpur,NFHS-5,2020,,84.60853491463989,31.980728846764645,24.896665756498436,17.831585492289705,24.896665756498436,,48.16968760692013,65.78959531227207,-42698.59535166735,46.129872201239586
UTTAR_PRADESH__FIROZABAD,Uttar Pradesh,Firozabad,NFHS-5,2020,,80.16209880225905,18.392025718164767,16.99770135989184,7.810307900378373,28.461202284536547,,52.26711030691787,68.48967678293393,-35219.99553759512,44.09043748486221
UTTAR_PRADESH__GAUTAM_BUDDHA_NAGAR,Uttar Pradesh,Gautam Buddha Nagar,NFHS-5,2020,,72.49229616897901,26.306306801856323,16.730430442590627,17.027128413754692,26.758656330856628,,60.282543498425255,74.82077343200623,-53691.21106164431,52.93284741886958
UTTAR_PRADESH__GHAZIABAD,Uttar Pradesh,Ghaziabad,NFHS-5,2020,,78.08594597444437,23.251629056375613,18.109962567318817,5.356934132166418,21.745910953518184,,59.82581262133399,72.78094882985366,-64582.382094166154,34.25783792333311
UTTAR_PRADESH__GHAZIPUR,Uttar Pradesh,Ghazipur,NFHS-5,2020,,72.39934131325667,47.35683231557083,33.48640444987805,29.312109762411183,58.48402248018013,,51.21230369710281,69.7304960715874,-13164.167133067507,56.48039221801532
