state_code_2011,district_code_2011,state_2011,district,population_total,male_population,female_population,households,rural_population,urban_population,rural_households,urban_households,sc_population,st_population,literates_total,male_literates,female_literates,age_0_6_population,workers_total,main_workers_total,marginal_workers_total,non_workers_total,urban_pct,rural_pct,sc_pct,st_pct,sex_ratio,literacy_rate,male_literacy,female_literacy,child_0_6_pct,worker_pct,main_worker_pct,marginal_worker_pct,non_worker_pct,source_year,geography_level
8,124,RAJASTHAN,DUNGARPUR,1388552,696532,692020,282029,1299809,88743,263075,18954,52267,983437,681591,415820,265771,242239,641515,216411,425104,747037,6.391046212169224,93.60895378783077,3.764137029077773,70.82464322546078,993.5221928066478,49.086458411352254,59.69862116887666,38.405103898731255,17.445439565821086,46.200286341454984,15.585372387926416,30.614913953528568,53.79971365854501,2011,district
8,125,RAJASTHAN,BANSWARA,1797485,907754,889731,367797,1669864,127621,340276,27521,80091,1372999,829343,513854,315489,325283,916574,542983,373591,880911,7.099975799519885,92.90002420048012,4.455725638878767,76.38444827077834,980.1455019752048,46.13907765572453,56.60718652850883,35.45891960603823,18.096562697324316,50.99202496821948,30.207929412484667,20.78409555573482,49.00797503178052,2011,district
8,126,RAJASTHAN,CHITTAURGARH,1544338,783171,761167,329119,1259074,285264,269332,59787,250224,201546,821825,514851,306974,212507,802755,656904,145851,741583,18.47160401414716,81.52839598585284,16.202670658884262,13.050640468602081,971.903964779084,53.215358295917085,65.73928299183703,40.329388951439036,13.76039442142847,51.98052498870066,42.53628415541157,9.444240833289086,48.01947501129934,2011,district
8,127,RAJASTHAN,KOTA,1951014,1021161,929853,396501,774410,1176604,151351,245150,405408,183816,1298345,765396,532949,255056,748811,577548,171263,1202203,60.307306867095775,39.692693132904225,20.779348584889703,9.42156232605199,910.5841292411285,66.5471903328218,74.95350880027733,57.31540361756105,13.072996913399903,38.380606187346686,29.60245287834941,8.77815330899727,61.61939381265332,2011,district
8,128,RAJASTHAN,BARAN,1222755,633945,588810,241428,968541,254214,191526,49902,221184,276857,693307,432607,260700,182665,552583,359785,192798,670172,20.790264607382507,79.20973539261749,18.08898757314425,22.64206648102032,928.8029718666446,56.70040196114512,68.24046250069013,44.2757425994803,14.938806220379389,45.191636918270625,29.42412830043631,15.767508617834316,54.808363081729375,2011,district
8,129,RAJASTHAN,JHALAWAR,1411129,725143,685986,283295,1181838,229291,237702,45593,243582,182229,739792,466815,272977,208205,685950,475653,210297,725179,16.248762515687794,83.7512374843122,17.261497708572357,12.91370243259121,946.0009956656825,52.42554011716859,64.37557833420443,39.793377707416774,14.754497994159287,48.610013684078496,33.70726560080616,14.90274808327233,51.38998631592151,2011,district
8,130,RAJASTHAN,UDAIPUR,3068420,1566801,1501619,623531,2459994,608426,495973,127558,188525,1525289,1582629,973444,609185,508550,1365783,822355,543428,1702637,19.828641450648867,80.17135854935114,6.144041558847876,49.7092640512055,958.3980352322982,51.57797824287418,62.1293961390119,40.568546348974,16.573676354605954,44.51095352005267,26.800600960755045,17.71035255929762,55.48904647994733,2011,district
8,131,RAJASTHAN,PRATAPGARH,867848,437744,430104,178726,796041,71807,163810,14916,60429,550427,401515,250122,151393,150518,481294,327445,153849,386554,8.274144781113742,91.72585521888625,6.963085701643605,63.42435541707765,982.5468767133302,46.26559028770015,57.13887568990095,35.199161133121294,17.343820576875213,55.45832910832311,37.73068555783962,17.727643550483496,44.54167089167688,2011,district
9,132,UTTAR PRADESH,SAHARANPUR,3466382,1834106,1632276,597656,2399856,1066526,408198,189458,764450,980,2077108,1220114,856994,519591,1037344,882701,154643,2429038,30.767699578407687,69.23230042159231,22.05325321906241,0.028271552298621445,889.9572870924582,59.92149739988264,66.52363603848414,52.503008069713694,14.989432786115323,29.925841987409353,25.46461988320964,4.46122210419971,70.07415801259064,2011,district
9,133,UTTAR PRADESH,MUZAFFARNAGAR,4143512,2193434,1950078,676642,2952200,1191312,475749,200893,561250,317,2417339,1448528,968811,646062,1291644,1085491,206153,2851868,28.751262214276196,71.2487377857238,13.545272705859185,0.007650514828966345,889.0525085322831,58.34034027173084,66.03927904828683,49.680628159489004,15.592135367292286,31.172686358818318,26.197365906023684,4.975320452794634,68.82731364118169,2011,district
9,134,UTTAR PRADESH,BIJNOR,3682713,1921215,1761498,633197,2757401,925312,478997,154200,787444,3058,2135393,1241471,893922,564230,1088036,839778,248258,2594677,25.125824358292377,74.87417564170762,21.38217124169057,0.0830366091520029,916.8666703101943,57.984236078130444,64.61905617018398,50.747829404291124,15.32104185148286,29.544414674724855,22.80324315253456,6.741171522190298,70.45558532527514,2011,district
9,135,UTTAR PRADESH,MORADABAD,4772006,2503186,2268820,796170,3198383,1573623,522763,273407,731406,685,2263848,1357435,906413,784219,1417811,1104968,312843,3354195,32.97613205012735,67.02386794987265,15.32701341951372,0.014354550266701259,906.3729183528511,47.44017505426439,54.22829146535655,39.950855510794156,16.433738767302472,29.711006230922592,23.155209779702705,6.5557964512198845,70.28899376907741,2011,district
9,136,UTTAR PRADESH,RAMPUR,2335819,1223889,1111930,393736,1747172,588647,290515,103221,307936,358,1043666,630408,413258,379227,737261,564266,172995,1598558,25.200882431387022,74.79911756861298,13.183213254109157,0.01532653000938857,908.5219329530701,44.68094488485623,51.50859269100384,37.165828784186054,16.235290491258098,31.563276092882198,24.15709436390405,7.406181728978144,68.43672390711781,2011,district
9,137,UTTAR PRADESH,JYOTIBA PHULE NAGAR,1840221,963449,876772,314401,1381508,458713,235417,78984,318001,164,983110,600541,382569,300231,599089,453567,145522,1241132,24.92706039111607,75.07293960888394,17.280587494654178,0.008911973072799409,910.0346774972002,53.42347468048675,62.33241199067102,43.633806736528996,16.314942607436826,32.55527461103856,24.647420065307372,7.907854545731192,67.44472538896143,2011,district
9,138,UTTAR PRADESH,MEERUT,3443689,1825743,1617946,579110,1684507,1759182,271679,307431,624149,3390,2141488,1254520,886968,503719,1090539,890810,199729,2353150,51.08422973154661,48.91577026845339,18.124429935455844,0.09844094516084351,886.1849668874535,62.18587102377712,68.71284731750306,54.82061824065821,14.627308098960157,31.667755131197968,25.867899220864604,5.799855910333367,68.33224486880202,2011,district
9,139,UTTAR PRADESH,BAGHPAT,1303048,700070,602978,209916,1028023,275025,164494,45422,149060,14,797970,489858,308112,194979,416695,334519,82176,886353,21.106283114666535,78.89371688533346,11.439333009988887,0.0010744040127455012,861.3110117559672,61.23872643218055,69.97271701401289,51.098381698834785,14.963301428650363,31.978484292213334,25.67203970997231,6.3064445822410224,68.02151570778666,2011,district
9,140,UTTAR PRADESH,GHAZIABAD,4681645,2488834,2192811,850676,1519098,3162547,248050,602626,773463,3968,3123264,1811397,1311867,681231,1520538,1252911,267627,3161107,67.5520463426851,32.4479536573149,16.521180055301073,0.08475653322710287,881.0595644386085,66.71296093573946,72.78094882985366,59.82581262133399,14.55110329809287,32.47871207663118,26.76219576665894,5.716516309972243,67.52128792336882,2011,district
9,141,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,1648115,890214,757901,327090,673806,974309,111916,215174,216105,2215,1122947,666065,456882,246598,569109,458492,110617,1079006,59.11656650173076,40.883433498269234,13.112252482381386,0.13439596144686505,851.369445998378,68.13523328165813,74.82077343200623,60.282543498425255,14.962426772403624,34.53090348671057,27.8191752395919,6.711728247118678,65.46909651328943,2011,district
9,142,UTTAR PRADESH,BULANDSHAHR,3499171,1845260,1653911,587529,2631742,867429,440668,146861,725600,198,2031656,1253314,778342,549796,1173260,885216,288044,2325911,24.789557298000013,75.210442702,20.736340121703112,0.005658483109285028,896.3024180874239,58.0610664640282,67.92072661847111,47.06069431789256,15.71217868460844,33.52965602424117,25.29787769731745,8.231778326923719,66.47034397575882,2011,district
9,143,UTTAR PRADESH,ALIGARH,3673889,1951996,1721893,611371,2456698,1217191,407034,204337,755254,629,2092567,1283380,809187,574509,1174361,865799,308562,2499528,33.13085942444097,66.86914057555904,20.557344002499804,0.01712082210431507,882.1191231949246,56.957817723943215,65.74706095709213,46.99403505328147,15.637625415465736,31.96506481279102,23.566280853885353,8.398783958905671,68.03493518720897,2011,district
9,144,UTTAR PRADESH,MAHAMAYA NAGAR,1564708,836127,728581,260860,1232015,332693,204827,56033,387554,268,942572,579157,363415,248106,484115,337295,146820,1080593,21.26230581041319,78.73769418958682,24.76845520058695,0.01712779636839589,871.3759991006151,60.23948238265542,69.26663054775172,49.87983491197273,15.856377036482206,30.939638577932755,21.556418194321243,9.38322038361151,69.06036142206725,2011,district
9,145,UTTAR PRADESH,MATHURA,2547184,1367125,1180059,423125,1791191,755993,292881,130244,506580,1520,1507746,943346,564400,404276,840939,594799,246140,1706245,29.679559859044343,70.32044014095567,19.887844772894304,0.05967374166923159,863.1683276949803,59.19266138606398,69.00217609947883,47.82811706872284,15.87148788623044,33.0144583194618,23.351238073103474,9.663220246358332,66.98554168053819,2011,district
9,146,UTTAR PRADESH,AGRA,4418797,2364953,2053844,710566,2394602,2024195,371791,338775,991325,7255,2680510,1614594,1065916,673955,1389844,1050562,339282,3028953,45.80873482081209,54.19126517918791,22.43427340065633,0.16418495803269534,868.4502398144909,60.66153299189803,68.27171618209749,51.89858626068972,15.25200184575123,31.45299501199082,23.774841885698756,7.678153126292066,68.54700498800918,2011,district
9,147,UTTAR PRADESH,FIROZABAD,2498156,1332046,1166110,414266,1664987,833169,274897,139369,473890,2565,1521806,912314,609492,382319,761521,573649,187872,1736635,33.35135996310879,66.64864003689121,18.96959197103784,0.10267573362111894,875.4277254689403,60.91717250644075,68.48967678293393,52.26711030691787,15.304048266001002,30.48332450015131,22.96289743314669,7.520427067004623,69.51667549984869,2011,district
9,148,UTTAR PRADESH,MAINPURI,1868529,993377,875152,313690,1580087,288442,263503,50187,368206,478,1203885,712110,491775,284349,560840,424782,136058,1307689,15.436848986555734,84.56315101344427,19.705661512344737,0.025581620622425447,880.986775413564,64.42955929503904,71.68577488707712,56.19309559939302,15.21779967022187,30.01505462318219,22.733497847772234,7.281556775409961,69.9849453768178,2011,district
9,149,UTTAR PRADESH,BUDAUN,3681896,1967759,1714137,615776,3037301,644595,505491,110285,622526,58,1547477,986501,560976,664909,1107343,875763,231580,2574553,17.50714849088622,82.49285150911379,16.907756221251226,0.0015752753472667344,871.111248887694,42.02935118210835,50.13322261516782,32.72643901858486,18.0588751013065,30.075347049454955,23.78565282669581,6.289694222759144,69.92465295054504,2011,district
9,150,UTTAR PRADESH,BAREILLY,4448359,2357665,2090694,756784,2879950,1568409,481039,275745,557150,3227,2191759,1342697,849062,701416,1401971,1043912,358059,3046388,35.25814800469117,64.74185199530883,12.524843431027039,0.07254360540594858,886.7646591012718,49.271180675840235,56.950287678699056,40.61149072987247,15.767971964492974,31.516588476784364,23.467350544324322,8.049237932460038,68.48341152321564,2011,district
9,151,UTTAR PRADESH,PILIBHIT,2031007,1072002,959005,362573,1679592,351415,299026,63547,333558,1714,1061095,654290,406805,304920,618605,463415,155190,1412402,17.302500680696816,82.69749931930318,16.423281652894353,0.08439163429766613,894.5925474019638,52.24477315932441,61.034401055221906,42.419486863989235,15.013242199559135,30.45804371919939,22.81700653912074,7.641037180078651,69.5419562808006,2011,district
9,152,UTTAR PRADESH,SHAHJAHANPUR,3006538,1606403,1400135,527501,2412446,594092,425057,102444,532673,508,1490930,915142,575788,502625,892214,699503,192711,2114324,19.760003033389236,80.23999696661078,17.717155080028924,0.016896510205425645,871.5963553354917,49.589594410581206,56.96839460583677,41.12374878136751,16.717733153547368,29.675793221306368,23.266062161861917,6.409731059444451,70.32420677869364,2011,district
9,153,UTTAR PRADESH,KHERI,4021243,2123187,1898056,745077,3560208,461035,661245,83832,1061782,53375,2034044,1237157,796887,662296,1264718,958249,306469,2756525,11.464987318597757,88.53501268140225,26.404323240351303,1.3273259039555678,893.9655338884422,50.58246915195127,58.268866567099366,41.984377700131084,16.469932307000594,31.450922015904037,23.82967157170059,7.621250444203446,68.54907798409596,2011,district
9,154,UTTAR PRADESH,SITAPUR,4483992,2375264,2108728,801764,3953208,530784,714655,87109,1446427,1602,2283733,1397702,886031,747558,1422602,1023642,398960,3061390,11.837309254789036,88.16269074521095,32.25757316248557,0.03572709317947043,887.7867891737508,50.93080005495103,58.844069543427594,42.0173203940954,16.671706818388614,31.726238583833332,22.828809685655106,8.89742889817823,68.27376141616666,2011,district
9,155,UTTAR PRADESH,HARDOI,4092845,2191442,1901403,730442,3551039,541806,638627,91815,1274505,349,2221601,1374587,847014,652496,1318946,969871,349075,2773899,13.23788220663133,86.76211779336867,31.139830606827278,0.008527075909300253,867.6492464778898,54.28011566526463,62.72522841124702,44.54678992302,15.94235794416842,32.22565232741528,23.696743951945408,8.528908375469875,67.77434767258472,2011,district
9,156,UTTAR PRADESH,UNNAO,3108367,1630087,1478280,588533,2576721,531646,491106,97427,948588,2926,1773584,1053063,720521,435915,1124744,761831,362913,1983623,17.103707509441453,82.89629249055854,30.51724587218948,0.09413302869320128,906.8718418096703,57.05838467594078,64.60164396133457,48.74049571123197,14.023923172521133,36.18440164884005,24.509042851117645,11.675358797722406,63.81559835115995,2011,district
9,157,UTTAR PRADESH,LUCKNOW,4589838,2394476,2195362,860703,1550842,3038996,283193,577510,948294,7506,3127260,1742440,1384820,543641,1542806,1152285,390521,3047032,66.21140005377096,33.788599946229034,20.660729202207136,0.1635351835947151,916.8444369457034,68.13443088841044,72.76915700971736,63.07934636747835,11.844448540449577,33.613517514125775,25.105134429581177,8.508383084544596,66.38648248587423,2011,district
9,158,UTTAR PRADESH,RAE BARELI,3405559,1752542,1653017,619707,3097564,307995,565776,53931,1030367,1756,1965843,1165965,799878,482517,1204710,644869,559841,2200849,9.043889710910896,90.95611028908911,30.255444113580175,0.05156275372119526,943.2110614182142,57.72453215463306,66.52993195027565,48.38897603593914,14.168510955176522,35.3748092457068,18.935775301499692,16.439033944207104,64.6251907542932,2011,district
9,159,UTTAR PRADESH,FARRUKHABAD,1885204,1006240,878964,314144,1469019,416185,242119,72025,312712,230,1092677,654827,437850,302612,592267,474686,117581,1292937,22.076390671778757,77.92360932822125,16.587700853594626,0.01220027116428779,873.5132771505804,57.96067693469779,65.0766218794721,49.81432686662935,16.05194981551068,31.416600007214075,25.17955616474398,6.237043842470099,68.58339999278593,2011,district
9,160,UTTAR PRADESH,KANNAUJ,1656616,881776,774840,280928,1375775,280841,233746,47182,309980,15,1017087,603596,413491,257682,524676,419027,105649,1131940,16.952691510887256,83.04730848911275,18.7116386658103,0.000905460287719061,878.7265700132459,61.3954591770211,68.45230534738981,53.36469464663672,15.554721190668205,31.671552127952403,25.29415386547033,6.377398262482072,68.32844787204759,2011,district
9,161,UTTAR PRADESH,ETAWAH,1581810,845856,735954,277527,1215511,366299,213548,63979,388283,169,1062003,623583,438420,227470,506072,361588,144484,1075738,23.15695311067701,76.84304688932299,24.546753402747484,0.01068396330785619,870.0700828509817,67.13846795759288,73.72212291453864,59.5716580112344,14.38036173750324,31.99322295345206,22.859129731130793,9.134093222321264,68.00677704654794,2011,district
9,162,UTTAR PRADESH,AURAIYA,1379545,740040,639505,248197,1145323,234222,206164,42033,391622,150,930836,546198,384638,200517,442023,325721,116302,937522,16.978206582605136,83.02179341739486,28.38776553138897,0.01087315020532132,864.1492351764769,67.47413096346983,73.80655099724339,60.146206831846506,14.535009731469433,32.041216488044974,23.610755720183104,8.430460767861868,67.95878351195502,2011,district
9,163,UTTAR PRADESH,KANPUR DEHAT,1796184,963255,832929,329817,1622761,173423,298833,30984,460544,801,1170243,692964,477279,251965,628864,448651,180213,1167320,9.65507988045768,90.34492011954231,25.640134863688797,0.04459454042570249,864.7024931093013,65.15162143744739,71.93982901723842,57.30128258230893,14.027794479852842,35.011112447277114,24.97800893449669,10.033103512780428,64.98888755272289,2011,district
9,164,UTTAR PRADESH,KANPUR NAGAR,4581268,2459806,2121462,863338,1565623,3015645,293376,569962,816754,3753,3243022,1829179,1413843,509924,1572232,1229166,343066,3009036,65.82555310014607,34.174446899853926,17.828120948174174,0.08192055125349576,862.4509412530907,70.78874233072591,74.36273429693236,66.64474782013536,11.130630209802177,34.31870827028674,26.830257474568175,7.488450795718565,65.68129172971325,2011,district
9,165,UTTAR PRADESH,JALAUN,1689974,906092,783882,288338,1271074,418900,216570,71768,468178,832,1075196,653430,421766,231997,620764,420266,200498,1069210,24.787363592575982,75.21263640742401,27.70326644078548,0.04923152663887137,865.1240712863595,63.622043889432625,72.11519360064982,53.80478184216501,13.72784433369981,36.73216274333215,24.868193238475857,11.863969504856287,63.26783725666786,2011,district
9,166,UTTAR PRADESH,JHANSI,1998603,1057436,941167,367779,1165119,833484,215843,151936,562505,3873,1304513,783705,520808,260373,814914,560041,254873,1183689,41.70332977584843,58.29667022415157,28.144909219089538,0.1937853590733127,890.0463006744617,65.27124196251081,74.11370522660474,55.33640682259365,13.02774988329348,40.77418076526454,28.021623103737962,12.752557661526575,59.22581923473547,2011,district
9,167,UTTAR PRADESH,LALITPUR,1221592,641011,580581,222094,1046214,175378,189543,32551,240519,71610,641191,397586,243605,212205,503351,357033,146318,718241,14.356511830463853,85.64348816953614,19.68897962658564,5.862022672054172,905.727046805749,52.48814661523651,62.02483264717766,41.95883089525837,17.37118448712827,41.20451018015835,29.22686134159359,11.977648838564757,58.79548981984165,2011,district
9,168,UTTAR PRADESH,HAMIRPUR,1104285,593537,510748,204863,894437,209848,166700,38163,241198,474,653299,408125,245174,154355,443655,290375,153280,660630,19.00306533186632,80.99693466813368,21.842006366110198,0.04292370176177345,860.5158566357278,59.16036168199332,68.76150939200083,48.002929037411796,13.97782275408975,40.17576984202448,26.295295145727778,13.8804746962967,59.82423015797552,2011,district
9,169,UTTAR PRADESH,MAHOBA,875958,466358,409600,158435,690577,185381,124678,33757,220898,647,488106,302283,185823,128129,349676,238712,110964,526282,21.16322928724893,78.83677071275108,25.217875742900915,0.07386198881681542,878.2952152638102,55.72253464207188,64.81780091689218,45.366943359375,14.627299482395276,39.91926553556221,27.25153489094226,12.66773064461995,60.08073446443779,2011,district
9,170,UTTAR PRADESH,BANDA,1799410,965876,833534,319963,1523655,275755,270245,49718,387855,163,1002937,630626,372311,294972,701689,483232,218457,1097721,15.324745333192546,84.67525466680745,21.554565107451886,0.00905852473866434,862.9824118209791,55.73699156945888,65.29057560183709,44.66656429131865,16.39270649824109,38.995504081893515,26.855024702541392,12.14047937935212,61.00449591810649,2011,district
9,171,UTTAR PRADESH,CHITRAKOOT,991730,527721,464009,168232,895398,96332,151278,16954,266655,366,531072,330339,200733,175311,394197,282614,111583,597533,9.713530900547527,90.28646909945248,26.88786262389965,0.036905206054067136,879.2695382598001,53.55005898782935,62.59728151807489,43.26058330765136,17.67729119820919,39.74841942867514,28.497070775311826,11.251348653363316,60.25158057132486,2011,district
9,172,UTTAR PRADESH,FATEHPUR,2632733,1384722,1248011,472238,2310740,321993,414578,57660,651480,340,1512166,911003,601163,390089,1063929,670156,393773,1568804,12.230370493323859,87.76962950667614,24.745388157477418,0.012914336546850745,901.2718798430299,57.437119525603244,65.78959531227207,48.16968760692013,14.816884203601353,40.411579905748134,25.454765067327372,14.95681483842076,59.58842009425187,2011,district
9,173,UTTAR PRADESH,PRATAPGARH,3209141,1606085,1603056,533546,3033899,175242,505129,28417,709252,723,1931559,1121381,810178,453347,1066601,553013,513588,2142540,5.460713630220672,94.53928636977933,22.100992134655346,0.022529393379723733,998.1140475130519,60.18928429757371,69.82077536369495,50.53959437474423,14.126739834740823,33.23633956875064,17.23243073457975,16.003908834170886,66.76366043124936,2011,district
9,174,UTTAR PRADESH,KAUSHAMBI,1599596,838485,761111,277851,1475140,124456,256198,21653,555397,193,813424,507279,306145,272172,639086,415312,223774,960510,7.780464567303244,92.21953543269676,34.72107957259208,0.012065546550504002,907.7216646690161,50.851840089622634,60.49947226247339,40.22343652896884,17.015046299190544,39.9529631231886,25.963555797838957,13.989407325349651,60.0470368768114,2011,district
9,175,UTTAR PRADESH,ALLAHABAD,5954391,3131807,2822584,976733,4481518,1472873,721011,255722,1309851,7955,3665727,2199340,1466387,885355,2111907,1286732,825175,3842484,24.735913378882913,75.26408662111709,21.998068316306405,0.13359888525963445,901.2637113334251,61.56342437035123,70.22591111138074,51.951934822843185,14.868942936397694,35.468060461598846,21.609800229780006,13.858260231818836,64.53193953840116,2011,district
9,176,UTTAR PRADESH,BARA BANKI,3260699,1707073,1553626,579058,2929896,330803,524255,54803,864559,610,1692458,1010518,681940,519867,1192850,834294,358556,2067849,10.14515599262612,89.85484400737388,26.51452955332584,0.018707645201228324,910.1110497324953,51.90476029832867,59.19594534035745,43.893446685367,15.943421947257322,36.58264684964788,25.58635433690752,10.996292512740366,63.41735315035212,2011,district
9,177,UTTAR PRADESH,FAIZABAD,2470996,1259628,1211368,423375,2130743,340253,365711,57664,555047,931,1450901,838339,612562,360082,831209,496579,334630,1639787,13.769872553415707,86.23012744658429,22.462480716277973,0.03767711481524049,961.687101271169,58.71725409510983,66.55449069090238,50.56778782335343,14.572342488615927,33.638621835081885,20.09630934246757,13.542312492614315,66.36137816491812,2011,district
9,178,UTTAR PRADESH,AMBEDKAR NAGAR,2397888,1212410,1185478,368728,2117158,280730,325035,43693,591125,746,1486939,846676,640263,339229,787398,440998,346400,1610490,11.707385832866256,88.29261416713375,24.65190200709958,0.03111071075880108,977.7863923920125,62.010360784156724,69.8341320180467,54.008847064222195,14.146991018763178,32.837146689086396,18.39110083540182,14.446045853684575,67.1628533109136,2011,district
9,179,UTTAR PRADESH,SULTANPUR,3797117,1914586,1882531,623523,3597201,199916,590446,33077,851587,696,2239902,1300248,939654,563373,1242632,690967,551665,2554485,5.264941796631497,94.73505820336851,22.427199372576613,0.018329695924565927,983.2574770733726,58.9895439092343,67.91274980596327,49.91439715999365,14.836861755905861,32.72567055479196,18.197147994122908,14.528522560669055,67.27432944520804,2011,district
9,180,UTTAR PRADESH,BAHRAICH,3487731,1843884,1643847,603754,3203687,284044,557893,45861,509307,11159,1398368,878285,520083,654794,1152160,743452,408708,2335571,8.144091387781913,91.85590861221809,14.602817705837978,0.3199501337689174,891.5132405292306,40.09391779354543,47.632334788956356,31.638163405718416,18.77421165795183,33.03465777607275,21.3162081594022,11.718449616670553,66.96534222392725,2011,district
9,181,UTTAR PRADESH,SHRAWASTI,1117361,593897,523464,188289,1078712,38649,182331,5958,189334,5534,423313,276700,146613,211706,403755,232762,170993,713606,3.4589537311576115,96.5410462688424,16.944747489844374,0.49527413253192115,881.4053615357545,37.885070268248136,46.59057041877632,28.008229792306633,18.94696521536012,36.13469594875783,20.831405427610235,15.303290521147597,63.86530405124217,2011,district
9,182,UTTAR PRADESH,BALRAMPUR,2148665,1114721,1033944,323881,1982274,166391,298368,25513,277212,24887,868357,544943,323414,394710,760253,458727,301526,1388412,7.743924716044613,92.25607528395538,12.901592384108271,1.1582540786953759,927.5361278741497,40.413791819571685,48.88604413122207,31.27964377180969,18.370011146456054,35.382574761537974,21.349396020319595,14.033178741218386,64.61742523846202,2011,district
9,183,UTTAR PRADESH,GONDA,3433919,1787146,1646773,541247,3208890,225029,504278,36969,531973,870,1679994,1034181,645813,572386,1170552,739663,430889,2263367,6.553124869864432,93.44687513013557,15.491716607176814,0.025335484034422477,921.454094964821,48.92351858037421,57.86773996080902,39.21688052937472,16.668593522444763,34.0879327671969,21.539908192359807,12.548024574837088,65.91206723280311,2011,district
9,184,UTTAR PRADESH,SIDDHARTHNAGAR,2559297,1295095,1264202,379351,2398606,160691,355461,23890,408763,12021,1228926,740718,488208,485138,878898,447943,430955,1680399,6.27871638188143,93.72128361811856,15.971690663490795,0.46969929633020313,976.1461514406279,48.018108097653375,57.19410545172362,38.61787910476332,18.955908595211888,34.341383590884526,17.502579810002512,16.838803780882017,65.65861640911547,2011,district
9,185,UTTAR PRADESH,BASTI,2464464,1255272,1209192,382212,2326367,138097,360637,21575,513959,3620,1393783,819719,574064,390969,783688,443724,339964,1680776,5.603530828610197,94.39646917138981,20.854798447045685,0.14688792370267936,963.2908246180908,56.55521849781535,65.30210185521544,47.47500810458554,15.864260950859904,31.799531257100938,18.004888689792182,13.794642567308754,68.20046874289906,2011,district
9,186,UTTAR PRADESH,SANT KABIR NAGAR,1715183,869656,845527,256645,1586652,128531,237921,18724,369039,1593,954949,567098,387851,283912,539469,265453,274016,1175714,7.493719329074507,92.50628067092549,21.516013160111775,0.09287638695113,972.2545466253323,55.67621647369406,65.2094621321534,45.87091837398451,16.55286928566806,31.452562204732672,15.476657592804965,15.975904611927708,68.54743779526733,2011,district
9,187,UTTAR PRADESH,MAHRAJGANJ,2684703,1381754,1302949,426565,2549973,134730,404790,21775,492976,16435,1419144,881674,537470,423537,994253,439293,554960,1690450,5.018432206467531,94.98156779353248,18.3624035880319,0.6121719981688849,942.9674167760686,52.86037226464156,63.80831899165843,41.250271499498446,15.775934991691818,37.03400338882923,16.362815551664376,20.671187837164855,62.96599661117077,2011,district
9,188,UTTAR PRADESH,GORAKHPUR,4440895,2277777,2163118,692960,3604766,836129,554999,137961,936061,18172,2700328,1593890,1106438,628442,1351629,746381,605248,3089266,18.82793896275413,81.17206103724587,21.078206082332503,0.4091967947902394,949.6618852503999,60.805941144746726,69.97568243072084,51.150145299516716,14.151246539267422,30.435959418090274,16.80699498637099,13.628964431719282,69.56404058190972,2011,district
9,189,UTTAR PRADESH,KUSHINAGAR,3564544,1818055,1746489,561062,3396437,168107,533834,27228,544231,80269,1954820,1183722,771098,568581,1116973,523258,593715,2447571,4.716087106794024,95.28391289320598,15.267899624748635,2.2518728903332375,960.6359543578164,54.84067527291009,65.10925137028308,44.15132302579632,15.951016455400746,31.33564910406492,14.679521419850616,16.656127684214304,68.66435089593507,2011,district
9,190,UTTAR PRADESH,DEORIA,3100946,1537436,1563510,468346,2784143,316803,420650,47696,468663,109894,1875239,1079288,795951,464516,876246,455382,420864,2224700,10.216333983242533,89.78366601675746,15.11354922014121,3.5438862850239894,1016.959405139466,60.47312658782191,70.20051566374144,50.9079570965328,14.979815836844626,28.257376942391126,14.68526056242192,13.57211637996921,71.74262305760887,2011,district
9,191,UTTAR PRADESH,AZAMGARH,4613913,2285004,2328909,665232,4220512,393401,611588,53644,1171378,9327,2771917,1559414,1212503,706085,1372032,784272,587760,3241881,8.526406978198333,91.47359302180166,25.38795161503912,0.20214945535383957,1019.2144083774033,60.077357332051996,68.24556981081871,52.06313342427721,15.303387818539274,29.736841591941594,16.9979798058611,12.738861786080491,70.26315840805842,2011,district
9,192,UTTAR PRADESH,MAU,2205968,1114709,1091259,324424,1706760,499208,253645,70779,474537,22915,1363044,773082,589962,341182,696747,396438,300309,1509221,22.629884023702974,77.37011597629703,21.511508779819106,1.0387730012402718,978.9631195226737,61.788928941852284,69.35280867024488,54.062509450093884,15.466316827805299,31.584637673801254,17.971158239829407,13.613479433971843,68.41536232619875,2011,district
9,193,UTTAR PRADESH,BALLIA,3239774,1672902,1566872,480268,2935665,304109,435184,45084,494698,110114,1963590,1160960,802630,471852,1019483,569522,449961,2220291,9.386735000651282,90.61326499934871,15.269521886403187,3.39881732491217,936.6191205462126,60.608857284489595,69.39796832091778,51.22498838450109,14.564349241644633,31.467719661927035,17.579065700261808,13.888653961665225,68.53228033807297,2011,district
9,194,UTTAR PRADESH,JAUNPUR,4494204,2220465,2273739,663513,4147624,346580,613244,50269,990345,4736,2731677,1565394,1166283,676216,1437375,896547,540828,3056829,7.711710460851354,92.28828953914865,22.036049097904765,0.10538017410869643,1023.9922718889962,60.782220833767234,70.49847667042714,51.293618132951934,15.046401987982744,31.982860591108015,19.94896092834237,12.033899662765641,68.01713940889199,2011,district
