survey,survey_year,state,district,household_count,person_count,internet_pct,electricity_pct,improved_sanitation_pct,lpg_pct,mobile_phone_pct,bank_account_pct,women_secondary_edu_pct,female_literacy_pct,male_literacy_pct,fertility_rate,wealth_index_mean,urban_pct
NFHS-5,2020,Bihar,Gopalganj,1,,,100.0,100.0,0.0,0.0,100.0,,,,,99356.0,0.0
NFHS-5,2020,Bihar,Katihar,1,,,100.0,100.0,100.0,0.0,100.0,,,,,58770.0,100.0
NFHS-5,2020,Bihar,Kishanganj,7,,,85.09685735265373,40.38742941061495,40.38742941061495,27.645286028980603,70.19371470530747,,,,,27172.466006159568,25.48428676326869
NFHS-5,2020,Bihar,Madhepura,1,,,100.0,0.0,0.0,0.0,0.0,,,,,-55149.0,0.0
NFHS-5,2020,Bihar,Madhubani,6,,,65.84114433952412,31.68228867904824,14.6028608488103,0.0,48.76171650928618,,,,,-59647.160626474724,14.6028608488103
NFHS-5,2020,Bihar,Pashchim Champaran,16,,,79.97995263143886,66.63325438573146,39.93985789431665,28.528469924511896,66.63325438573146,,,,,26904.801842110715,39.93985789431665
NFHS-5,2020,Bihar,Purba Champaran,17,,,87.3737187254892,81.0605780882338,37.784017481613766,45.01258197303687,70.26514452205845,,,,,50569.806447408024,43.18173426470144
NFHS-5,2020,Bihar,Purnia,2,,,100.0,100.0,46.091559220174936,100.0,100.0,,,,,66870.75649814407,46.091559220174936
NFHS-5,2020,Bihar,Saharsa,1,,,100.0,100.0,0.0,0.0,0.0,,,,,-19919.0,100.0
NFHS-5,2020,Bihar,Sheohar,16,,,74.05964309768953,54.604375420956686,17.574553872111924,18.514910774422386,43.51491077442239,,,,,-17664.937702432755,22.17892929306861
NFHS-5,2020,Bihar,Sitamarhi,15,,,87.13593217464194,38.59220347607419,18.793317265206447,33.66852298188711,73.26629540362258,,,,,-6922.597656888543,23.716997759393525
NFHS-5,2020,Bihar,Siwan,1,,,0.0,0.0,0.0,0.0,0.0,,,,,-104099.0,0.0
NFHS-5,2020,Bihar,Supaul,8,,,61.80775153569756,25.461498976201625,0.0,0.0,38.19224846430244,,,,,-44104.885040134024,10.884753583294318
NFHS-5,2020,Chandigarh,Chandigarh,14,,,100.0,38.46916256054074,38.46916256054074,21.339704433530944,57.32059113293811,,,,,28306.321189101745,39.71330049110753
NFHS-5,2020,Chhattisgarh,Bastar,8,,,100.0,78.62775658397365,64.89449011360543,23.66292654610518,54.96483003786848,,,,,70668.33234323894,70.98877963831552
NFHS-5,2020,Chhattisgarh,Bijapur,2,,,100.0,70.98147085989105,70.98147085989105,70.98147085989105,100.0,,,,,130399.03837775104,100.0
NFHS-5,2020,Chhattisgarh,Bilaspur,4,,,100.0,100.0,85.49073542994552,50.0,14.509264570054475,,,,,100427.17314823043,100.0
NFHS-5,2020,Chhattisgarh,Dakshin Bastar Dantewada,5,,,100.0,63.09710782708674,89.29132348126019,52.3884313083469,63.09710782708674,,,,,96291.93632737914,100.0
NFHS-5,2020,Chhattisgarh,Dhamtari,6,,,100.0,100.0,83.33333333333334,50.000000000000014,50.000000000000014,,,,,70359.16666666667,100.0
NFHS-5,2020,Chhattisgarh,Durg,10,,,100.0,83.03165469336484,86.66469872987135,61.812768267348005,75.14806953747667,,,,,114085.47679187855,88.48337080760533
NFHS-5,2020,Chhattisgarh,Janjgir - Champa,9,,,100.0,94.77056324532886,94.77056324532886,94.77056324532886,43.604205250667306,,,,,140147.60532549588,100.0
NFHS-5,2020,Chhattisgarh,Jashpur,5,,,100.0,72.0518184586071,72.0518184586071,72.0518184586071,72.0518184586071,,,,,103022.1506299292,72.0518184586071
NFHS-5,2020,Chhattisgarh,Kabirdham,3,,,100.0,100.0,83.02826090209045,83.02826090209045,83.02826090209045,,,,,131889.05078048407,100.0
NFHS-5,2020,Chhattisgarh,Korba,11,,,100.0,95.26571601852444,90.53143203704887,62.63632974868825,55.79020457672127,,,,,109166.34301378616,100.0
NFHS-5,2020,Chhattisgarh,Korea (Koriya),13,,,100.0,91.43927707321826,59.925060487472194,51.36433756069045,46.30339541756654,,,,,78673.03408132115,92.60679083513308
NFHS-5,2020,Chhattisgarh,Mahasamund,2,,,100.0,100.0,100.0,50.0,50.0,,,,,93490.0,100.0
NFHS-5,2020,Chhattisgarh,Narayanpur,4,,,100.0,100.0,100.0,58.671357155257994,88.00703573288699,,,,,123761.31637761032,100.0
NFHS-5,2020,Chhattisgarh,Raigarh,5,,,100.0,100.0,90.7272576299086,90.7272576299086,90.7272576299086,,,,,137256.714598803,100.0
NFHS-5,2020,Chhattisgarh,Raipur,5,,,100.0,86.76995246373397,60.309857391201874,41.17822907765894,54.40827661392499,,,,,46226.71891604545,72.0518184586071
NFHS-5,2020,Chhattisgarh,Rajnandgaon,2,,,100.0,100.0,100.0,100.0,100.0,,,,,202688.5,100.0
NFHS-5,2020,Chhattisgarh,Surguja,5,,,100.0,100.0,88.89459690633471,77.78919381266938,100.0,,,,,108200.3523372528,76.54008264888651
NFHS-5,2020,Chhattisgarh,Uttar Bastar Kanker,5,,,100.0,100.0,88.8945969063347,38.270041324443255,72.83536176922205,,,,,93957.31933798449,76.54008264888651
NFHS-5,2020,Dadra & Nagar Haveli,Dadra & Nagar Haveli,14,,,84.1704772077635,34.170477207763504,12.227302943684668,28.056825735921166,29.85793566019708,,,,,-7071.500629005983,36.681908831054
NFHS-5,2020,Daman & Diu,Diu,8,,,11.774004637343417,24.37771826058007,0.0,0.0,12.603713623236654,,,,,-79938.5298494277,11.774004637343417
NFHS-5,2020,Goa,North Goa,10,,,25.716282278625354,25.716282278625354,15.429769367175211,20.57302582290028,37.858141139312664,,,,,-54033.21799977707,30.859538734350416
NFHS-5,2020,Goa,South Goa,7,,,0.0,15.879180845299635,0.0,0.0,31.75836169059927,,,,,-99526.57360300203,4.72491492820219
NFHS-5,2020,Gujarat,Ahmadabad,3,,,100.0,100.0,58.80426172017553,58.80426172017553,58.80426172017553,,,,,58507.246837978084,17.60852344035105
NFHS-5,2020,Gujarat,Banaskantha,12,,,90.78754607918853,72.36263823756558,31.57509215837706,31.57509215837706,31.57509215837706,,,,,19053.673152254392,7.875460791885286
NFHS-5,2020,Gujarat,Gandhinagar,4,,,100.0,70.8236673558929,41.647334711785774,41.647334711785774,41.647334711785774,,,,,36349.01572822633,12.471002067678652
NFHS-5,2020,Gujarat,Kachchh,15,,,100.0,91.76085234403511,58.80426172017552,63.521704688070216,58.80426172017552,,,,,49311.380688746656,17.608523440351046
NFHS-5,2020,Gujarat,Mahesana,9,,,74.53809273628994,74.53809273628994,5.441662288507401,23.614278208869834,18.172615920362432,,,,,-29504.29120856451,10.883324577014802
NFHS-5,2020,Gujarat,Patan,10,,,100.0,71.97771925044653,43.95543850089304,17.966578875669782,31.97771925044652,,,,,23755.90435019526,29.944298126116305
NFHS-5,2020,Gujarat,Rajkot,1,,,100.0,100.0,0.0,0.0,0.0,,,,,-16985.0,100.0
NFHS-5,2020,Gujarat,Sabarkantha,4,,,100.0,100.0,41.647334711785774,41.647334711785774,70.82366735589288,,,,,26871.797808764943,12.471002067678652
NFHS-5,2020,Gujarat,Surendranagar,2,,,100.0,29.944298126116305,29.944298126116305,29.944298126116305,29.944298126116305,,,,,-9665.340689613415,29.944298126116305
NFHS-5,2020,Haryana,Ambala,17,,,81.41814191251156,38.06047304170521,26.732006815866484,5.13451353000925,44.254425737534696,,,,,-38074.03556094384,25.672567650046247
NFHS-5,2020,Haryana,Kaithal,3,,,100.0,33.33333333333333,33.33333333333333,0.0,0.0,,,,,-47361.0,0.0
NFHS-5,2020,Haryana,Karnal,2,,,100.0,0.0,0.0,0.0,0.0,,,,,-63572.0,0.0
NFHS-5,2020,Haryana,Kurukshetra,8,,,86.94160979654315,86.94160979654315,36.94160979654315,13.058390203456854,52.23356081382742,,,,,-10941.596227437974,21.649658779258885
NFHS-5,2020,Haryana,Panchkula,20,,,74.77664391861725,53.883219593086274,22.543083104789844,8.659863511703552,59.10657567446902,,,,,-22318.2812685758,21.649658779258875
NFHS-5,2020,Haryana,Panipat,2,,,100.0,45.323995567008936,100.0,0.0,45.323995567008936,,,,,20537.055292216897,45.323995567008936
NFHS-5,2020,Haryana,Sonipat,3,,,100.0,35.348730808907,35.348730808907,0.0,70.697461617814,,,,,6844.061502138698,29.302538382186004
NFHS-5,2020,Haryana,Yamunanagar,10,,,59.63940865903166,31.622661034357602,28.01674762467405,8.737930306610757,49.09852164757912,,,,,-47732.240792796416,26.21379091983227
NFHS-5,2020,Himachal Pradesh,Bilaspur,6,,,44.32359684673027,44.32359684673027,7.205994744550441,7.205994744550441,7.205994744550441,,,,,-56214.68989193748,7.205994744550441
NFHS-5,2020,Himachal Pradesh,Chamba,2,,,50.0,50.0,0.0,0.0,0.0,,,,,-75879.0,0.0
NFHS-5,2020,Himachal Pradesh,Hamirpur,3,,,100.0,33.333333333333336,0.0,0.0,0.0,,,,,-51951.666666666664,0.0
NFHS-5,2020,Himachal Pradesh,Kangra,5,,,73.52086365314855,100.0,10.28129547972283,20.56259095944566,47.041727306297105,,,,,-41572.59733692465,20.56259095944566
NFHS-5,2020,Himachal Pradesh,Kinnaur,6,,,71.85569295272572,43.71138590545146,10.927846476362864,10.927846476362864,21.85569295272573,,,,,-45506.691059538425,43.71138590545146
NFHS-5,2020,Himachal Pradesh,Kullu,2,,,50.0,50.0,0.0,0.0,0.0,,,,,-91080.0,0.0
NFHS-5,2020,Himachal Pradesh,Lahul and Spiti,9,,,66.33787493027444,83.16893746513722,26.140599888439088,0.0,13.070299944219544,,,,,-23247.322361335868,32.675749860548855
NFHS-5,2020,Himachal Pradesh,Mandi,6,,,62.88239789782016,44.32359684673026,0.0,0.0,18.558801051089908,,,,,-71526.57437861768,7.2059947445504395
NFHS-5,2020,Himachal Pradesh,Shimla,2,,,100.0,50.0,0.0,0.0,0.0,,,,,-36378.0,0.0
NFHS-5,2020,Himachal Pradesh,Sirmaur,3,,,100.0,58.12884699934051,16.257693998681027,16.257693998681027,58.12884699934051,,,,,13533.614846669598,16.257693998681027
NFHS-5,2020,Himachal Pradesh,Solan,6,,,79.06442349967026,37.193270499010765,16.257693998681027,16.257693998681027,8.128846999340514,,,,,-32358.226629479002,16.257693998681027
NFHS-5,2020,Himachal Pradesh,Una,4,,,100.0,40.972985536439744,11.45947830465962,0.0,29.513507231780125,,,,,-54396.82046203981,11.45947830465962
NFHS-5,2020,Jammu & Kashmir,Anantnag,3,,,100.0,33.33333333333333,66.66666666666666,33.33333333333333,33.33333333333333,,,,,-2042.333333333337,0.0
NFHS-5,2020,Jammu & Kashmir,Badgam,3,,,100.0,100.0,54.33348769101764,27.16674384550882,54.33348769101764,,,,,52888.44306078772,54.33348769101764
NFHS-5,2020,Jammu & Kashmir,Bandipore,2,,,100.0,100.0,50.0,0.0,0.0,,,,,-33619.5,0.0
NFHS-5,2020,Jammu & Kashmir,Baramula,1,,,100.0,100.0,0.0,0.0,0.0,,,,,-14987.0,100.0
NFHS-5,2020,Jammu & Kashmir,Doda,2,,,100.0,37.299916658790785,37.299916658790785,0.0,37.299916658790785,,,,,-39936.13047624776,37.299916658790785
NFHS-5,2020,Jammu & Kashmir,Ganderbal,6,,,87.56669444706975,12.43330555293026,0.0,0.0,12.43330555293026,,,,,-47061.26619354062,37.29991665879078
NFHS-5,2020,Jammu & Kashmir,Jammu,4,,,16.54830926160989,72.18276975386996,16.54830926160989,0.0,0.0,,,,,-49529.8542469534,16.54830926160989
NFHS-5,2020,Jammu & Kashmir,Kargil,7,,,100.0,55.14197795533742,37.854944888343525,20.56791182134964,17.28703306699389,,,,,-17015.876068062247,30.851867732024456
NFHS-5,2020,Jammu & Kashmir,Kathua,4,,,100.0,27.817230246130038,27.817230246130038,0.0,27.817230246130038,,,,,-39390.872555185815,16.54830926160989
NFHS-5,2020,Jammu & Kashmir,Kishtwar,5,,,78.23671331903842,34.71013995711521,12.946853276153611,0.0,0.0,,,,,-76033.54556136433,12.946853276153611
NFHS-5,2020,Jammu & Kashmir,Kulgam,8,,,89.31845582265089,60.681544177349124,32.04463253204734,21.363088354698228,28.636911645301776,,,,,454.4307088551536,64.08926506409468
NFHS-5,2020,Jammu & Kashmir,Kupwara,5,,,100.0,47.15541056732479,31.436940378216526,31.436940378216526,31.436940378216526,,,,,8159.53438743478,47.15541056732479
NFHS-5,2020,Jammu & Kashmir,Leh,7,,,100.0,48.13890079901835,48.13890079901835,10.28395591067482,55.14197795533742,,,,,11092.169693682003,30.851867732024456
NFHS-5,2020,Jammu & Kashmir,Pulwama,1,,,100.0,0.0,0.0,0.0,0.0,,,,,-24130.0,0.0
NFHS-5,2020,Jammu & Kashmir,Punch,6,,,100.0,69.26860824333959,30.731391756660422,11.462783513320836,30.731391756660422,,,,,34278.72341245743,22.925567026641673
NFHS-5,2020,Jammu & Kashmir,Rajouri,1,,,100.0,100.0,100.0,100.0,100.0,,,,,75595.0,100.0
NFHS-5,2020,Jammu & Kashmir,Ramban,4,,,50.0,75.0,25.0,25.0,0.0,,,,,-10989.000000000004,0.0
NFHS-5,2020,Jammu & Kashmir,Reasi,5,,,87.0531467238464,43.5265733619232,21.7632866809616,21.7632866809616,21.7632866809616,,,,,-5263.4247592576585,12.946853276153611
NFHS-5,2020,Jammu & Kashmir,Samba,4,,,72.18276975386996,55.634460492260075,27.817230246130038,0.0,27.817230246130038,,,,,-43298.133806762955,16.54830926160989
NFHS-5,2020,Jammu & Kashmir,Shupiyan,4,,,72.18276975386996,100.0,72.18276975386996,55.634460492260075,55.634460492260075,,,,,15795.666220682242,16.54830926160989
NFHS-5,2020,Jammu & Kashmir,Srinagar,5,,,100.0,40.0,20.0,0.0,40.0,,,,,-26784.8,0.0
NFHS-5,2020,Jammu & Kashmir,Udhampur,2,,,100.0,100.0,100.0,62.70008334120922,62.70008334120922,,,,,132244.21303559616,37.299916658790785
NFHS-5,2020,Jharkhand,Bokaro,5,,,80.74244271366146,80.74244271366146,61.48488542732292,21.113664070492185,40.37122135683073,,,,,16866.99085183503,42.22732814098437
NFHS-5,2020,Jharkhand,Chatra,1,,,100.0,100.0,0.0,0.0,0.0,,,,,-47364.0,0.0
NFHS-5,2020,Jharkhand,Deoghar,2,,,100.0,100.0,52.29879939443496,0.0,0.0,,,,,1556.5247690676078,52.29879939443496
NFHS-5,2020,Jharkhand,Dhanbad,2,,,50.0,50.0,50.0,0.0,0.0,,,,,-50554.5,0.0
NFHS-5,2020,Jharkhand,Garhwa,2,,,100.0,52.29879939443496,52.29879939443496,0.0,52.29879939443496,,,,,5338.464665927252,52.29879939443496
NFHS-5,2020,Jharkhand,Giridih,4,,,100.0,100.0,100.0,47.70120060556505,47.70120060556505,,,,,76446.78139344728,52.29879939443496
NFHS-5,2020,Jharkhand,Jamtara,3,,,100.0,100.0,68.67920115244975,0.0,34.339600576224875,,,,,42776.73235311316,68.67920115244975
NFHS-5,2020,Jharkhand,Khunti,1,,,100.0,100.0,100.0,0.0,100.0,,,,,113730.0,100.0
NFHS-5,2020,Jharkhand,Kodarma,2,,,100.0,100.0,52.29879939443496,0.0,0.0,,,,,46698.07412504756,52.29879939443496
NFHS-5,2020,Jharkhand,Latehar,2,,,100.0,100.0,100.0,50.0,100.0,,,,,91468.0,0.0
NFHS-5,2020,Jharkhand,Lohardaga,7,,,100.0,100.0,86.46001613188622,44.53503629674399,58.07502016485778,,,,,82674.85258627227,59.38004839565865
NFHS-5,2020,Jharkhand,Pakur,2,,,100.0,100.0,100.0,0.0,0.0,,,,,27181.5,100.0
NFHS-5,2020,Jharkhand,Palamu,3,,,100.0,68.67920115244975,34.339600576224875,0.0,34.339600576224875,,,,,42813.1594718293,68.67920115244975
NFHS-5,2020,Jharkhand,Pashchimi Singhbhum,2,,,100.0,100.0,100.0,0.0,0.0,,,,,77615.50000000001,100.0
NFHS-5,2020,Jharkhand,Purbi Singhbhum,7,,,100.0,86.0971437335567,44.38857493422683,13.902856266443294,29.14571560033506,,,,,10757.821113483802,30.485718667783534
NFHS-5,2020,Jharkhand,Ramgarh,3,,,100.0,100.0,100.0,34.339600576224875,68.67920115244975,,,,,83423.06305516131,68.67920115244975
NFHS-5,2020,Jharkhand,Ranchi,6,,,100.0,82.83019971188756,67.16980028811244,17.16980028811244,67.16980028811244,,,,,42884.50238410386,68.67920115244976
NFHS-5,2020,Jharkhand,Sahibganj,2,,,100.0,100.0,50.0,50.0,100.0,,,,,70673.0,100.0
NFHS-5,2020,Jharkhand,Saraikela Kharsawan,2,,,100.0,100.0,50.0,0.0,0.0,,,,,5829.5,0.0
NFHS-5,2020,Jharkhand,Simdega,6,,,100.0,83.59683189265182,50.790495677955484,34.38732757060732,83.59683189265182,,,,,46864.914914881476,17.984159463259143
NFHS-5,2020,Karnataka,Bagalkot,1,,,0.0,100.0,0.0,0.0,100.0,,,,,-85137.0,0.0
NFHS-5,2020,Karnataka,Bangalore,2,,,50.0,100.0,0.0,0.0,50.0,,,,,-71162.0,0.0
NFHS-5,2020,Karnataka,Bangalore Rural,1,,,0.0,0.0,0.0,0.0,0.0,,,,,-84999.0,0.0
NFHS-5,2020,Karnataka,Belgaum,1,,,100.0,100.0,0.0,100.0,0.0,,,,,-25171.0,100.0
NFHS-5,2020,Karnataka,Bidar,3,,,62.32623408912937,62.32623408912937,37.67376591087062,37.67376591087062,0.0,,,,,-40530.53273645938,24.65246817825875
