state,lok_sabha_constituency,survey,survey_year,fertility_rate,electricity_pct,improved_sanitation_pct,lpg_pct,mobile_phone_pct,bank_account_pct,women_secondary_edu_pct,female_literacy_pct,male_literacy_pct,wealth_index_mean,urban_pct,household_count,person_count,districts_used,districts_missing,coverage_share,aggregation_method
Andhra Pradesh,MALKAJGIRI,NFHS-4,2016,,67.12439526897388,27.750226969385515,17.752499371921434,1.780637941670124,,,,,,22.55777143867381,392.0,,RANGAREDDI→Ranga Reddy,,1.0,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,MEDAK,NFHS-4,2016,,69.34545243256565,38.23116803760326,23.489325364018026,5.803898130527886,,,,,,28.657197238565935,282.0,,MEDAK→Medak,,1.0,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,NAGARKURNOOL,NFHS-4,2016,,76.18912652252416,31.050067135966568,20.958678561110418,4.9218899877096325,,,,,,13.076564270443782,224.0,,MAHBUBNAGAR→Mahbubnagar,,1.0,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,NALGONDA,NFHS-4,2016,,82.86183039387235,15.89609634283175,17.693581885040427,5.482793089131194,,,,,,13.315354645032896,118.0,,NALGONDA→Nalgonda,,1.0,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,NANDYAL,NFHS-4,2016,,77.30003479990812,19.9165748183084,14.552317691375617,3.901268339526031,,,,,,12.535980638635989,128.0,,KURNOOL→Kurnool,,1.0,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,NARASARAOPET,NFHS-4,2016,,72.82236529468939,15.995268548312264,4.577548286957669,0.0,,,,,,0.0,88.0,,GUNTUR→Guntur,,1.0,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,NARSAPURAM,NFHS-4,2016,,89.12218937837649,62.45401835793577,37.03280457420839,17.003921807476615,,,,,,54.72136396824453,229.0,,WEST GODAVARI→West Godavari,,1.0,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,NELLORE,NFHS-4,2016,,62.5622092959153,19.77261840410427,9.815434863043112,3.0404700367720623,,,,,,17.63472621327797,156.0,,PRAKASAM→Prakasam,NELLORE,0.1429,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,NIZAMABAD,NFHS-4,2016,,55.78908059325401,15.197789850003355,14.733330340538672,0.9855106644170979,,,,,,29.036046680765345,135.8,,NIZAMABAD→Nizamabad; KARIMNAGAR→Karimnagar,,1.0,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,ONGOLE,NFHS-4,2016,,62.5622092959153,19.77261840410427,9.815434863043112,3.0404700367720623,,,,,,17.63472621327797,156.0,,PRAKASAM→Prakasam,,1.0,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,PEDDAPALLE,NFHS-4,2016,,55.55897467562785,14.919142907320857,12.079349078491905,3.0235696318125607,,,,,,19.587822861288103,180.7166,,KARIMNAGAR→Karimnagar; ADILABAD→Adilabad,,1.0,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,RAJAHMUNDRY,NFHS-4,2016,,71.88532947255894,31.12225471642561,17.831976458694527,7.484016279613272,,,,,,24.293994414553623,212.99919999999997,,EAST GODAVARI→East Godavari; WEST GODAVARI→West Godavari,,1.0,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,RAJAMPET,NFHS-4,2016,,76.23045085847883,6.6828737825695,4.8140514262888265,0.5780274314217204,,,,,,13.87265835412129,160.0,,CHITTOOR→Chittoor,KADAPA,0.5714,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,SECUNDERABAD,NFHS-4,2016,,75.05591769610817,49.00299803286964,39.34683277989529,11.774139774954676,,,,,,54.945985616455154,74.0,,HYDERABAD→Hyderabad,,1.0,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,SRIKAKULAM,NFHS-4,2016,,91.9839010021013,46.23060287544655,32.7961540738338,7.84646344226728,,,,,,49.89938126313304,51.0,,SRIKAKULAM→Srikakulam,,1.0,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,TIRUPATI,NFHS-4,2016,,76.23045085847883,6.6828737825695,4.8140514262888265,0.5780274314217204,,,,,,13.87265835412129,160.0,,CHITTOOR→Chittoor,NELLORE,0.3333,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,VIJAYAWADA,NFHS-4,2016,,96.98055541345208,96.38282260327485,62.62250023384024,31.314670176438092,,,,,,100.0,166.0,,KRISHNA→Krishna,,1.0,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,VISAKHAPATNAM,NFHS-4,2016,,77.98995443777035,18.761545082991194,8.140585583361707,3.0231858173252575,,,,,,24.372427090859922,180.5023,,VISAKHAPATNAM→Visakhapatnam; VIZIANAGARAM→Vizianagaram,,1.0,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,VIZIANAGARAM,NFHS-4,2016,,88.91696967614847,24.424710702276233,13.842474660678594,2.8159287596645077,,,,,,27.46271877367826,184.5741,,VIZIANAGARAM→Vizianagaram; SRIKAKULAM→Srikakulam,,1.0,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,WARANGAL,NFHS-4,2016,,79.71324457739908,14.487041374752884,6.79968023104914,1.2253556995430566,,,,,,39.82406023514933,155.0,,WARANGAL→Warangal,,1.0,weighted_district_segment_share_with_delimitation_alias
Andhra Pradesh,ZAHIRABAD,NFHS-4,2016,,58.48231932368343,23.428072184615974,18.514616021510015,2.428339095954921,,,,,,30.13229532900661,179.9949,,NIZAMABAD→Nizamabad; MEDAK→Medak,,1.0,weighted_district_segment_share_with_delimitation_alias
Arunachal Pradesh,ARUNACHAL WEST,NFHS-4,2016,,62.15108352360002,71.24574268313779,12.303339894685603,5.07199867430017,,,,,,0.6398474674818087,95.10832642916323,,UPPER SUBANSIRI→Upper Subansiri; LOWER SUBANSIRI→Lower Subansiri; WEST SIANG→West Siang; TAWANG→Tawang; EAST KAMENG→East Kameng; WEST KAMENG→West Kameng; CHANGLANG→Changlang; TIRAP→Tirap,DIBANG VALLEY,0.9656,weighted_district_segment_share_with_delimitation_alias
Arunachal Pradesh,ARUNAHCAL EAST,NFHS-4,2016,,50.20312218798047,58.35042176579872,14.074600525009203,2.53986352181561,,,,,,14.010669857043219,141.4278811993747,,EAST SIANG→East Siang; CHANGLANG→Changlang; TIRAP→Tirap; LOWER SUBANSIRI→Lower Subansiri; TAWANG→Tawang,DIBANG VALLEY; LOHIT,0.7037,weighted_district_segment_share_with_delimitation_alias
Assam,Autonomous District (ST,NFHS-4,2016,,48.09237105133339,73.76494780046933,22.926923296836865,5.28695912230398,,,,,,13.370060609346988,157.0,,MIKIR HILLS→Karbi Anglong; NORTH CACHAR HILLS→Dima Hasao,,1.0,weighted_district_segment_share_with_delimitation_alias
Assam,Barpeta,NFHS-4,2016,,19.463604315214937,74.08671698652925,5.6952924393534605,1.7965380742618602,,,,,,17.891059799955336,166.7,,KAMRUP→Kamrup Metropolitan; GOALPARA→Goalpara,,1.0,weighted_district_segment_share_with_delimitation_alias
Assam,Dhubri,NFHS-4,2016,,7.476747793850699,51.13215224929001,6.872026897156279,2.397654318434573,,,,,,21.676917606455824,145.0,,GOALPARA→Goalpara,,1.0,weighted_district_segment_share_with_delimitation_alias
Assam,Dibrugarh,NFHS-4,2016,,14.754098360655744,45.90163934426232,3.278688524590165,0.0,,,,,,0.0,61.0,,DIBRUGARH→Dibrugarh,,1.0,weighted_district_segment_share_with_delimitation_alias
Assam,Gauhati,NFHS-4,2016,,22.88842046417615,80.6451640543119,5.359082594266941,1.6247905759267995,,,,,,16.809386140955198,172.9,,KAMRUP→Kamrup Metropolitan; GOALPARA→Goalpara,,1.0,weighted_district_segment_share_with_delimitation_alias
Assam,Jorhat,NFHS-4,2016,,10.781967933143807,53.45649292585656,7.187978622095873,4.312787173257523,,,,,,15.094755106401328,53.0,,SIBSAGAR→Sivasagar,,1.0,weighted_district_segment_share_with_delimitation_alias
Assam,Kaliabor,NFHS-4,2016,,18.794895851178104,63.81029077267064,8.10780732443933,3.324500546388405,,,,,,6.70810916928475,67.4456,,NOWGONG→Nagaon; SIBSAGAR→Sivasagar,,1.0,weighted_district_segment_share_with_delimitation_alias
Assam,Karimganj,NFHS-4,2016,,37.65266156591978,59.76691455532407,15.060183913528173,3.4825266956528274,,,,,,3.982174083044423,241.0,,CACHAR→Cachar,,1.0,weighted_district_segment_share_with_delimitation_alias
Assam,Kokrajhar,NFHS-4,2016,,15.086689276842511,65.70502163390304,6.124968621374032,2.016031377134068,,,,,,19.273438736157516,158.7764,,GOALPARA→Goalpara; KAMRUP→Kamrup Metropolitan,,1.0,weighted_district_segment_share_with_delimitation_alias
Assam,Lakhimpur,NFHS-4,2016,,61.44144799308366,75.56046483345425,50.426295447871766,6.42205937083594,,,,,,57.67944683294741,57.3296,,LAKHIMPUR→Lakhimpur; DIBRUGARH→Dibrugarh; CACHAR→Cachar; SIBSAGAR→Sivasagar,,1.0,weighted_district_segment_share_with_delimitation_alias
Assam,Mangaldoi,NFHS-4,2016,,34.15552157101022,66.31985631570785,17.545856907546572,5.960134487384663,,,,,,20.623349157011255,346.8,,DARRANG→Sonitpur; KAMRUP→Kamrup Metropolitan,,1.0,weighted_district_segment_share_with_delimitation_alias
